"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Annotation"
"SLC25A251",1.97918110900321e-48,0.477083877649613,0.203,0.06,3.89146589652212e-44,"Endothelial Cells "
"ADGRG61",4.71292077386465e-48,0.335805208872751,0.102,0.019,9.26654482557267e-44,"Endothelial Cells "
"FAM198B1",1.19196651267579e-47,0.550493972146674,0.2,0.06,2.34364455722313e-43,"Endothelial Cells "
"MIER2",8.62778884785048e-47,0.303930368760734,0.116,0.024,1.69639584326436e-42,"Endothelial Cells "
"UACA2",8.91319322951702e-47,0.593346336059864,0.299,0.114,1.75251205278764e-42,"Endothelial Cells "
"CD1513",1.19366077507499e-46,0.458123461796518,0.673,0.379,2.34697581595245e-42,"Endothelial Cells "
"NOP161",2.59309118250222e-46,0.458487701343964,0.218,0.069,5.09853588303587e-42,"Endothelial Cells "
"YWHAE2",2.96274832611584e-46,0.65551521170833,0.69,0.453,5.82535575880896e-42,"Endothelial Cells "
"GIMAP13",4.58971925744011e-46,0.438068656385172,0.265,0.092,9.02430600397874e-42,"Endothelial Cells "
"RPL121",5.76449459436444e-46,0.394845085566866,0.981,0.975,1.13341492714394e-41,"Endothelial Cells "
"SPTLC21",1.20170372838357e-45,0.442700273143395,0.237,0.08,2.36278987074777e-41,"Endothelial Cells "
"RPL241",1.27576571031296e-45,0.401890637461291,0.969,0.937,2.50841053961734e-41,"Endothelial Cells "
"KTN12",1.49787617889704e-45,0.627647458520951,0.604,0.357,2.94512414294736e-41,"Endothelial Cells "
"EPHX11",1.83971060756443e-45,0.556091409268338,0.432,0.201,3.61723899659319e-41,"Endothelial Cells "
"CDC42EP5",2.2813644918375e-45,0.292173091176663,0.107,0.021,4.48561886385089e-41,"Endothelial Cells "
"TGFBR32",2.60736619556317e-45,0.521635471250598,0.325,0.127,5.1266034137163e-41,"Endothelial Cells "
"IFI162",4.2912023830127e-45,0.668662696972662,0.683,0.442,8.43736212547957e-41,"Endothelial Cells "
"AFAP1",8.50187219781934e-45,0.281676674791395,0.118,0.025,1.67163811153524e-40,"Endothelial Cells "
"SRP142",8.69367116795442e-45,0.589789028220729,0.902,0.809,1.7093496250432e-40,"Endothelial Cells "
"IL1R13",1.1648652266003e-44,0.525495078032652,0.221,0.073,2.2903580085415e-40,"Endothelial Cells "
"HEG12",1.93455610108565e-44,0.455523350261981,0.246,0.086,3.8037242059546e-40,"Endothelial Cells "
"FLOT11",1.95113434063739e-44,0.600877296133481,0.475,0.244,3.83632034056124e-40,"Endothelial Cells "
"ASRGL11",2.03890763406146e-44,0.354875063196241,0.161,0.043,4.00890019009165e-40,"Endothelial Cells "
"PVRL21",2.14236440845805e-44,0.643964586269286,0.231,0.081,4.21231689991023e-40,"Endothelial Cells "
"TMOD31",2.46375384494245e-44,0.590001225859047,0.362,0.157,4.84423280992584e-40,"Endothelial Cells "
"BCAP312",4.70819256677829e-44,0.638183228941293,0.565,0.318,9.25724822479948e-40,"Endothelial Cells "
"BTF3",5.17730196240087e-44,0.482954643198448,0.909,0.831,1.01796111184726e-39,"Endothelial Cells "
"MCAM1",5.20923704807122e-44,0.306998321386836,0.249,0.083,1.02424018839176e-39,"Endothelial Cells "
"TSPAN42",6.14841740861488e-44,0.640907373944816,0.494,0.26,1.20890183088186e-39,"Endothelial Cells "
"CLIC2",1.13463661556806e-43,0.444063127306792,0.214,0.071,2.23092251352992e-39,"Endothelial Cells "
"LMBR1",1.87211775802899e-43,0.263666721544082,0.101,0.02,3.68095793583659e-39,"Endothelial Cells "
"RAB11FIP5",1.8872145495588e-43,0.280867748443198,0.104,0.021,3.71064124734252e-39,"Endothelial Cells "
"ATOH8",3.49276115632818e-43,0.471068704010168,0.135,0.033,6.86746698557247e-39,"Endothelial Cells "
"HIPK31",7.35471966158199e-43,0.459437204761931,0.266,0.1,1.44608497986025e-38,"Endothelial Cells "
"ABCB1",1.61624770319824e-42,0.273253214772755,0.101,0.02,3.17786623402838e-38,"Endothelial Cells "
"ITPKC",3.35736400374087e-42,0.361236496095476,0.128,0.031,6.60124910415531e-38,"Endothelial Cells "
"CDC42EP42",5.98445506530852e-42,0.383490442563904,0.226,0.076,1.17666355494096e-37,"Endothelial Cells "
"RPL35A2",7.41562213766008e-42,0.33940424183566,0.985,0.977,1.45805962470673e-37,"Endothelial Cells "
"FOXC13",1.09584332373258e-41,0.411589443215137,0.187,0.057,2.15464714312299e-37,"Endothelial Cells "
"HIP11",1.47145596146353e-41,0.399559538921893,0.17,0.05,2.89317671142959e-37,"Endothelial Cells "
"RPL111",1.65978288398092e-41,0.307347261334182,0.988,0.985,3.26346510648329e-37,"Endothelial Cells "
"PLEKHO21",1.76900452257944e-41,0.381656006422812,0.209,0.069,3.47821669229569e-37,"Endothelial Cells "
"PTMA3",2.10988345393447e-41,0.395817426161321,0.994,0.977,4.14845284712596e-37,"Endothelial Cells "
"CDC42BPB1",2.13952872402304e-41,0.304080613627447,0.144,0.038,4.2067413771741e-37,"Endothelial Cells "
"RPL37A1",2.7853811978894e-41,0.380700296084975,0.983,0.973,5.47661651129013e-37,"Endothelial Cells "
"TNFRSF1A3",4.04333497139281e-41,0.677091531236492,0.475,0.257,7.95000522075255e-37,"Endothelial Cells "
"ACVRL11",4.38634468218746e-41,0.397668428261811,0.215,0.071,8.62443091411698e-37,"Endothelial Cells "
"GRASP1",4.41523240901271e-41,0.406482522251735,0.192,0.06,8.68122996260078e-37,"Endothelial Cells "
"SERPINB62",4.43849395801241e-41,0.626256919920322,0.489,0.268,8.72696682024401e-37,"Endothelial Cells "
"SELENON1",1.00499788537181e-40,0.272191933182822,0.108,0.024,1.97602684221805e-36,"Endothelial Cells "
"TPM34",1.06203002233739e-40,0.585278761785688,0.729,0.479,2.08816342991977e-36,"Endothelial Cells "
"SUN12",1.20035322055328e-40,0.479612185206699,0.243,0.088,2.36013450225185e-36,"Endothelial Cells "
"ACACB1",1.72500987573163e-40,0.360838696251454,0.116,0.027,3.39171441766353e-36,"Endothelial Cells "
"PLSCR43",2.35390756765971e-40,0.415492459376793,0.221,0.077,4.62825305953252e-36,"Endothelial Cells "
"ENTPD12",3.14437027491746e-40,0.520282564607087,0.249,0.094,6.18246083454271e-36,"Endothelial Cells "
"SLC44A22",4.91343728285679e-40,0.437037244888962,0.215,0.073,9.66080038555302e-36,"Endothelial Cells "
"SNAI1",5.22432727617258e-40,0.271340110885256,0.115,0.026,1.02720722904105e-35,"Endothelial Cells "
"NKTR4",6.97025790224615e-40,0.544613373085479,0.467,0.238,1.37049210873964e-35,"Endothelial Cells "
"ARHGEF122",8.65937685710754e-40,0.420888204028521,0.221,0.077,1.70260667764448e-35,"Endothelial Cells "
"RPL52",1.24296746324334e-39,0.414455827957465,0.966,0.929,2.44392262622906e-35,"Endothelial Cells "
"MEIS21",1.68176020488683e-39,0.326873789346692,0.163,0.047,3.30667691484848e-35,"Endothelial Cells "
"CTNND11",2.23890375799128e-39,0.388893083488433,0.217,0.076,4.40213256896246e-35,"Endothelial Cells "
"ACTN42",2.76772289197846e-39,0.495511957380742,0.443,0.216,5.44189675020804e-35,"Endothelial Cells "
"NDUFA8",4.42013145099935e-39,0.50454432250013,0.361,0.168,8.69086245895492e-35,"Endothelial Cells "
"ARL24",6.9390571938586e-39,0.537154350653786,0.52,0.287,1.36435742545648e-34,"Endothelial Cells "
"RASGRP3",8.7959262339166e-39,0.324734147243642,0.107,0.024,1.72945501611268e-34,"Endothelial Cells "
"CD2001",1.25069193061035e-38,0.336893769381605,0.133,0.034,2.45911047396607e-34,"Endothelial Cells "
"NME11",1.3705383361642e-38,0.462063254228686,0.296,0.124,2.69475247656606e-34,"Endothelial Cells "
"COX7A14",1.46786571988323e-38,0.452821316301467,0.506,0.255,2.88611757843441e-34,"Endothelial Cells "
"EBPL",1.92972142784922e-38,0.460811702804306,0.209,0.072,3.79421827143713e-34,"Endothelial Cells "
"EHD23",2.74309325121939e-38,0.403017785342438,0.234,0.085,5.39346995054756e-34,"Endothelial Cells "
"RPS51",3.79892461740222e-38,0.391666717619634,0.96,0.93,7.46944558273625e-34,"Endothelial Cells "
"PRPSAP11",3.9053993726836e-38,0.388678943918563,0.234,0.085,7.6787962465705e-34,"Endothelial Cells "
"PPIC2",3.96903967595336e-38,0.461108477807653,0.398,0.186,7.8039258108595e-34,"Endothelial Cells "
"TRIOBP2",4.67390525589986e-38,0.498075086096095,0.255,0.1,9.1898325141503e-34,"Endothelial Cells "
"CRK1",5.35746733940754e-38,0.379732209822387,0.263,0.103,1.05338522827431e-33,"Endothelial Cells "
"RPS142",6.16083565353162e-38,0.290931975503381,0.992,0.987,1.21134350619739e-33,"Endothelial Cells "
"FLI12",6.27998250071108e-38,0.336628324608966,0.22,0.078,1.23477015928981e-33,"Endothelial Cells "
"ITM2B4",7.63582955660826e-38,0.481904192518161,0.93,0.844,1.50135680742032e-33,"Endothelial Cells "
"SERTAD4-AS11",1.1290470915983e-37,0.28221934454374,0.108,0.025,2.21993239150059e-33,"Endothelial Cells "
"EMP24",1.41109712820321e-37,0.475040968594721,0.443,0.22,2.77449917347316e-33,"Endothelial Cells "
"RPS91",1.91123446683643e-37,0.34124659630845,0.971,0.964,3.75786920869378e-33,"Endothelial Cells "
"PLA2G161",2.73529701302922e-37,0.506174192360919,0.432,0.22,5.37814098701806e-33,"Endothelial Cells "
"RGL21",3.37209619410035e-37,0.377304869624007,0.211,0.074,6.63021553684011e-33,"Endothelial Cells "
"FCGRT3",3.56945896861106e-37,0.466712309918945,0.769,0.486,7.01827022408306e-33,"Endothelial Cells "
"CPXM22",7.30550622836061e-37,0.388295552195201,0.195,0.065,1.43640863462026e-32,"Endothelial Cells "
"SEC624",1.02240104523803e-36,0.57205379115126,0.791,0.581,2.01024493514702e-32,"Endothelial Cells "
"PDLIM53",1.64889657229562e-36,0.435958343875923,0.368,0.172,3.24206044044765e-32,"Endothelial Cells "
"RPL7A1",2.25272375556098e-36,0.381786995065261,0.946,0.935,4.429305448184e-32,"Endothelial Cells "
"MYL62",4.02579005677875e-36,0.284822825223774,0.963,0.905,7.91550840963837e-32,"Endothelial Cells "
"VIM3",6.08267448035405e-36,0.380225996454124,0.981,0.915,1.19597545632721e-31,"Endothelial Cells "
"EIF3E2",6.74098607469986e-36,0.572230728761617,0.817,0.662,1.32541268200749e-31,"Endothelial Cells "
"DCTPP1",7.64650004310746e-36,0.456027366759612,0.218,0.081,1.50345483847579e-31,"Endothelial Cells "
"LIMCH13",8.33117872085318e-36,0.4219473232009,0.232,0.087,1.63807636009415e-31,"Endothelial Cells "
"SELENOW3",9.51363445284788e-36,0.86306798493691,0.412,0.226,1.87057080611895e-31,"Endothelial Cells "
"NAA381",1.16202168918071e-35,0.657656830143768,0.559,0.341,2.28476704526711e-31,"Endothelial Cells "
"POLE42",2.00501501741919e-35,0.586355094387566,0.433,0.231,3.94226052724962e-31,"Endothelial Cells "
"KIFC3",2.0216814595305e-35,0.250443418412409,0.101,0.023,3.97503008572887e-31,"Endothelial Cells "
"NOP103",4.08667201126771e-35,0.552374091203755,0.68,0.447,8.03521450855457e-31,"Endothelial Cells "
"MAPK31",4.836163109796e-35,0.407441052777967,0.248,0.098,9.5088639064809e-31,"Endothelial Cells "
"PLPP14",6.63029459469583e-35,0.532690673547392,0.358,0.167,1.30364852320909e-30,"Endothelial Cells "
"PKIG3",1.03766292590558e-34,0.432224396738622,0.319,0.142,2.04025284491555e-30,"Endothelial Cells "
"SDCBP3",1.15375497033477e-34,0.547318722198336,0.771,0.558,2.26851302267223e-30,"Endothelial Cells "
"RPS171",1.29982516873296e-34,0.612280311334542,0.896,0.847,2.55571624676275e-30,"Endothelial Cells "
"VAMP31",1.92408986012497e-34,0.464360883116579,0.379,0.188,3.78314548297771e-30,"Endothelial Cells "
"HINT1",2.47436190732559e-34,0.470621652258672,0.87,0.698,4.86509038218358e-30,"Endothelial Cells "
"SLC2A32",2.65266225080335e-34,0.581755234258594,0.506,0.289,5.21566451752955e-30,"Endothelial Cells "
"ARL6IP12",3.35045167429921e-34,0.59061648184282,0.553,0.333,6.58765808200711e-30,"Endothelial Cells "
"EIF4A11",3.75670846551805e-34,0.621267635888302,0.709,0.507,7.3864401849016e-30,"Endothelial Cells "
"CTTN4",3.8039565618088e-34,0.47443632720384,0.297,0.128,7.47933939182846e-30,"Endothelial Cells "
"MCFD22",6.06246060553187e-34,0.512731261189899,0.303,0.137,1.19200100425968e-29,"Endothelial Cells "
"RPL182",1.33233925906802e-33,0.325380872201708,0.974,0.947,2.61964545117954e-29,"Endothelial Cells "
"DUSP63",1.99765151810767e-33,0.495277529135242,0.358,0.17,3.9277824149033e-29,"Endothelial Cells "
"PLEKHA11",2.06902337402794e-33,0.359408247343193,0.192,0.067,4.06811375801374e-29,"Endothelial Cells "
"MYO1C2",2.26002903209577e-33,0.383945575399984,0.218,0.083,4.4436690829067e-29,"Endothelial Cells "
"SH3BP52",2.58360451783828e-33,0.617922096806927,0.42,0.226,5.07988320297363e-29,"Endothelial Cells "
"VGLL42",3.84255005607515e-33,0.398837636911908,0.266,0.112,7.55522192025495e-29,"Endothelial Cells "
"LEPROT3",4.0897590165049e-33,0.578479784731113,0.494,0.289,8.04128417825194e-29,"Endothelial Cells "
"S100A133",4.2238026390957e-33,0.401881520174631,0.587,0.327,8.30484074898997e-29,"Endothelial Cells "
"RPL373",4.44149405889791e-33,0.355174741483262,0.98,0.961,8.73286561860508e-29,"Endothelial Cells "
"RPL312",4.5887604913244e-33,0.303302260373279,0.977,0.977,9.02242087804203e-29,"Endothelial Cells "
"CPD",5.75040260956742e-33,0.36519866057659,0.172,0.058,1.13064416109315e-28,"Endothelial Cells "
"CRYBG31",5.75738704402788e-33,0.295882183422345,0.133,0.038,1.13201744059676e-28,"Endothelial Cells "
"TRIB21",7.23674301564791e-33,0.327609368654791,0.136,0.039,1.42288841173669e-28,"Endothelial Cells "
"MED24",7.84804405608989e-33,0.30844756564544,0.124,0.034,1.5430824223084e-28,"Endothelial Cells "
"COL4A22",1.01477525323026e-32,0.442575042998343,0.238,0.094,1.99525110290133e-28,"Endothelial Cells "
"RPLP02",1.16386570375775e-32,0.403617431274526,0.944,0.908,2.28839274672848e-28,"Endothelial Cells "
"NHP21",1.21839383088205e-32,0.532647242600024,0.455,0.251,2.39560595028029e-28,"Endothelial Cells "
"FEZ22",1.61622268665912e-32,0.543138772696509,0.334,0.163,3.17781704650916e-28,"Endothelial Cells "
"ATP1A12",1.63654019823403e-32,0.659905565967011,0.531,0.337,3.21776533776775e-28,"Endothelial Cells "
"A4GALT3",1.92390267269914e-32,0.352856267218753,0.223,0.086,3.78277743506105e-28,"Endothelial Cells "
"POLR2L1",2.07986612755255e-32,0.551455614729746,0.816,0.63,4.08943277999382e-28,"Endothelial Cells "
"RPL352",2.24933580403903e-32,0.289739143940633,0.986,0.968,4.42264405790155e-28,"Endothelial Cells "
"PPP2R5A1",2.29141188273314e-32,0.343267548598503,0.201,0.074,4.5053740438299e-28,"Endothelial Cells "
"RBMS21",2.86545267399316e-32,0.295276962944902,0.138,0.041,5.63405304760536e-28,"Endothelial Cells "
"HDAC1",2.91639600178282e-32,0.424933140049086,0.228,0.09,5.73421781870538e-28,"Endothelial Cells "
"LY6E4",4.41507349731439e-32,0.480669678622855,0.68,0.443,8.68091751041955e-28,"Endothelial Cells "
"PRKCH4",7.7845540188425e-32,0.292007631338878,0.24,0.094,1.53059901118481e-27,"Endothelial Cells "
"ABLIM12",9.16863821182966e-32,0.356937315066797,0.303,0.133,1.80273764520995e-27,"Endothelial Cells "
"TSPAN61",9.21030722529876e-32,0.304303441201965,0.13,0.038,1.81093060663824e-27,"Endothelial Cells "
"PPARG1",2.26589805076322e-31,0.27461564909391,0.108,0.029,4.45520874741064e-27,"Endothelial Cells "
"MANSC11",2.53854027682058e-31,0.256758539306304,0.124,0.035,4.99127789228463e-27,"Endothelial Cells "
"EGLN1",2.81739865502064e-31,0.36174121810539,0.159,0.053,5.53956923550158e-27,"Endothelial Cells "
"CTTNBP2NL1",4.43861443374091e-31,0.393074839817354,0.221,0.088,8.72720369962137e-27,"Endothelial Cells "
"RPS3A1",4.75696098980784e-31,0.291438446294528,0.983,0.98,9.35313669816017e-27,"Endothelial Cells "
"PLK21",6.30541771048785e-31,0.447191612446713,0.204,0.078,1.23977123023612e-26,"Endothelial Cells "
"SNRPD1",7.7610145452097e-31,0.531081007240369,0.497,0.294,1.52597067987913e-26,"Endothelial Cells "
"MYOF1",8.04768914548353e-31,0.371286822203817,0.193,0.072,1.58233663978497e-26,"Endothelial Cells "
"PLXNA21",1.22459953024336e-30,0.252079735652566,0.132,0.039,2.40780759636449e-26,"Endothelial Cells "
"KIF9",1.36432428208575e-30,0.321017341126448,0.122,0.035,2.68253440343701e-26,"Endothelial Cells "
"CSGALNACT11",1.61119898734528e-30,0.324043763572099,0.169,0.058,3.16793944891829e-26,"Endothelial Cells "
"HEBP11",1.80912976840195e-30,0.469585696508097,0.302,0.143,3.55711095063192e-26,"Endothelial Cells "
"MRPL171",4.43741963211437e-30,0.36156795442375,0.217,0.088,8.72485448066327e-26,"Endothelial Cells "
"TPST22",6.15873838752619e-30,0.383022265191493,0.221,0.089,1.2109311417554e-25,"Endothelial Cells "
"AKR1C34",7.78183858765389e-30,0.431126305803781,0.271,0.12,1.53006510310451e-25,"Endothelial Cells "
"NACA",1.19191895139642e-29,0.37031855547176,0.933,0.893,2.34355104223564e-25,"Endothelial Cells "
"CISD12",1.30893659477354e-29,0.431523191374713,0.257,0.113,2.57363113264373e-25,"Endothelial Cells "
"TGM23",1.59779599125796e-29,0.457900503217203,0.356,0.174,3.1415864780114e-25,"Endothelial Cells "
"LAMB23",1.68837726508237e-29,0.324678908552493,0.257,0.11,3.31968737860495e-25,"Endothelial Cells "
"TMCC31",1.69699834289587e-29,0.272818198180392,0.121,0.035,3.33663814180185e-25,"Endothelial Cells "
"PTTG1IP2",2.1432568856305e-29,0.529814994551712,0.452,0.26,4.21407168852669e-25,"Endothelial Cells "
"DDX212",2.2948260150966e-29,0.561898904514238,0.563,0.354,4.51208691088293e-25,"Endothelial Cells "
"TUBB3",2.58957559597267e-29,0.459573020507827,0.704,0.492,5.09162353680146e-25,"Endothelial Cells "
"ABCE1",2.86191356023558e-29,0.430844637303403,0.241,0.104,5.6270944421352e-25,"Endothelial Cells "
"TIMP33",4.13153613425997e-29,0.32021260649861,0.59,0.332,8.12342634718195e-25,"Endothelial Cells "
"FBL",4.47894042691869e-29,0.455144354584453,0.438,0.244,8.80649266740753e-25,"Endothelial Cells "
"PML1",4.66167437898154e-29,0.300480932119242,0.152,0.051,9.16578416395351e-25,"Endothelial Cells "
"SRSF41",5.60418869880052e-29,0.448731330103955,0.379,0.2,1.10189558195816e-24,"Endothelial Cells "
"TMEM1731",6.05645046704103e-29,0.496427816386349,0.404,0.218,1.19081929082961e-24,"Endothelial Cells "
"SET",9.82680576376485e-29,0.530319931709475,0.539,0.338,1.93214654927144e-24,"Endothelial Cells "
"LRRC8C1",1.194382844418e-28,0.266251524666145,0.13,0.04,2.34839554869466e-24,"Endothelial Cells "
"EIF2S21",1.24829926445378e-28,0.498798298350617,0.587,0.39,2.45440601376903e-24,"Endothelial Cells "
"NAA101",2.28915836007181e-28,0.433271445576543,0.339,0.172,4.5009431675732e-24,"Endothelial Cells "
"APBB2",2.68863691204524e-28,0.291132086029717,0.11,0.031,5.28639789646335e-24,"Endothelial Cells "
"NOB1",2.85139337872581e-28,0.331332920919542,0.228,0.096,5.60640966125069e-24,"Endothelial Cells "
"GNG54",2.95914021202057e-28,0.464025537085963,0.67,0.461,5.81826148487485e-24,"Endothelial Cells "
"CTNNA13",4.41053387384053e-28,0.486367099962156,0.368,0.198,8.67199170274525e-24,"Endothelial Cells "
"CYSTM14",5.12842514007733e-28,0.434225190669549,0.466,0.268,1.008350951042e-23,"Endothelial Cells "
"LYRM1",7.06668703160866e-28,0.31955620928241,0.203,0.08,1.38945200415489e-23,"Endothelial Cells "
"ZFYVE214",9.2758000301385e-28,0.469586930038269,0.342,0.174,1.82380780192583e-23,"Endothelial Cells "
"HERC21",1.25239115350427e-27,0.399392585470122,0.214,0.088,2.46245148602009e-23,"Endothelial Cells "
"LTBR1",1.69152086401526e-27,0.395411003178626,0.22,0.094,3.3258683228268e-23,"Endothelial Cells "
"KLF71",2.51761740009858e-27,0.373603456392848,0.189,0.075,4.95013933207383e-23,"Endothelial Cells "
"NXT1",2.56001968644496e-27,0.406710835039494,0.336,0.168,5.03351070748809e-23,"Endothelial Cells "
"PLPP33",2.62192872675289e-27,0.514737984001499,0.285,0.137,5.15523626254154e-23,"Endothelial Cells "
"RAC14",3.09220473674132e-27,0.624135042019932,0.658,0.482,6.07989295338078e-23,"Endothelial Cells "
"ZNF667-AS13",3.32103478576883e-27,0.373828536550217,0.18,0.068,6.52981859577867e-23,"Endothelial Cells "
"CEP68",3.49632304545645e-27,0.321707242840949,0.166,0.06,6.87447037197646e-23,"Endothelial Cells "
"PIR1",4.17108577311276e-27,0.25057106755134,0.111,0.033,8.2011888470943e-23,"Endothelial Cells "
"LAMC12",5.41374372873231e-27,0.370845369559924,0.259,0.116,1.06445029194335e-22,"Endothelial Cells "
"LYVE11",8.87419801978564e-27,0.889758822297605,0.135,0.045,1.74484481465025e-22,"Endothelial Cells "
"PEF12",1.14602757583042e-26,0.395507198896408,0.28,0.133,2.25331941959776e-22,"Endothelial Cells "
"HACD32",1.42424676102722e-26,0.349622082690701,0.232,0.102,2.80035398153172e-22,"Endothelial Cells "
"MOB22",1.77745917330497e-26,0.333737895580937,0.26,0.117,3.49484022655223e-22,"Endothelial Cells "
