"ID","MA2","MA4","MA5","MA7","SA25","SA28","SA30","SA32","HA17","HA18","HA19","N-1","N-2","N-3","N-4"
"chr9:45203455-45207736",2,0,0,0,2,3,4,0,2,5,5,2,0,0,0
"chr13:51600243-51605683",3,2,0,3,0,3,4,0,3,0,0,7,5,5,0
"chr13:56114438-56183125",3,4,4,0,3,0,3,0,0,3,0,2,2,4,0
"chr8:70339051-70347005",0,0,0,0,0,0,0,0,0,4,2,0,4,3,2
"chr10:110660436-110690679",0,3,0,4,0,0,5,0,4,3,3,4,0,0,0
"chr2:49146786-49170023",0,0,0,0,0,0,2,0,0,0,0,0,5,2,2
"chr6:60609626-60633969",0,0,0,0,0,3,0,3,3,3,5,3,0,0,0
"chr2:183529282-183555315",0,4,2,5,0,0,2,2,0,2,0,0,4,0,3
"chr4:150825383-150829741",2,3,0,4,0,0,0,0,3,2,0,0,4,5,3
"chr7:60733754-60737965",4,8,7,5,7,3,9,5,6,9,7,9,12,7,3
"chr17:19160994-19321551",5,7,0,5,6,6,9,0,0,0,0,10,7,0,2
"chr4:182811463-182826795",14,11,11,8,2,0,10,0,5,10,6,0,0,3,3
"chr15:23792824-23801848",3,3,5,2,0,0,2,0,2,0,4,0,2,0,0
"chr6:21539861-21540152",19,20,16,10,0,5,9,6,10,13,2,0,4,4,0
"chr1:259434763-259459540",0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
"chr7:62929510-62978098",2,2,2,0,7,0,0,0,0,4,0,0,4,2,2
"chr1:174772242-174778064",0,0,0,0,0,0,0,0,2,0,2,2,5,0,0
"chr10:71546978-71557193",0,63,0,60,0,0,0,36,74,0,29,0,0,0,0
"chr1:278580846-278687323",3,0,0,0,2,0,0,0,0,4,2,0,0,2,0
"chr6:27858538-27889650",5,2,3,3,3,0,0,0,5,8,3,0,5,0,3
"chr11:68745884-68750272",3,3,3,0,0,0,0,5,2,2,0,7,0,4,0
"chr8:53075010-53143722",4,5,10,3,2,3,2,0,4,0,0,0,8,6,7
"chr4:117422680-117446827",0,2,4,3,5,2,11,4,8,3,2,10,20,6,16
"chr17:55367271-55374136",5,7,7,2,9,3,0,0,5,14,2,12,4,8,2
"chr17:16124900-16143144",0,0,0,4,3,0,0,2,9,3,5,0,0,9,3
"chr20:27409750-27415954",4,3,7,4,12,7,11,5,7,15,4,27,33,42,29
"chr2:247883196-247883725",0,0,0,0,0,0,0,0,0,0,0,6,2,4,8
"chr4:67449579-67450836",2,0,0,0,0,0,0,0,2,3,0,0,0,0,0
"chr1:233464787-233469856",0,3,0,0,0,3,0,0,3,6,0,0,2,0,3
"chr17:5537447-5564210",0,0,2,0,0,2,0,0,0,3,0,3,0,0,3
"chr1:135860270-135871550",2,0,4,0,0,0,4,0,4,3,7,3,3,0,2
"chr6:124651885-124677509",0,3,0,0,6,0,10,3,0,18,5,9,9,0,0
"chr4:181372550-181375305",2,2,0,4,0,0,2,0,0,0,0,0,0,2,2
"chr1:166351174-166378796",4,0,8,0,4,0,7,0,0,4,0,0,9,3,3
"chr6:21268305-21308087",6,3,0,3,6,3,4,0,0,3,4,0,3,0,0
"chr4:176836840-176879489",0,0,0,0,2,0,0,0,0,2,0,0,3,6,3
"chr18:48443339-48443646",19,12,11,2,0,0,6,12,8,6,10,14,12,7,6
"chr3:175512077-175535023",5,5,0,0,0,0,0,0,3,4,0,5,6,2,4
"chr6:125538240-125569718",5,3,4,4,10,4,3,5,4,4,5,12,8,11,3
"chr19:34249087-34253181",6,3,2,2,0,0,2,3,4,12,2,9,14,8,8
"chr10:96672236-96679543",7,15,16,7,4,11,17,16,13,21,26,39,43,27,0
"chr3:8562492-8564186",0,2,2,2,0,0,0,4,0,0,0,0,0,0,0
"chr5:136437825-136471341",23,13,10,13,24,12,29,11,46,44,23,23,28,25,35
"chr1:143712491-143718900",9,0,3,3,0,0,4,4,7,0,3,13,13,15,12
"chr10:4624614-4625498",0,0,0,0,0,0,0,2,5,3,0,3,0,0,0
"chr16:19734284-19735661",0,0,0,0,0,0,0,0,2,2,0,0,0,2,4
"chr2:62377060-62387269",0,0,0,0,0,0,0,0,0,3,5,0,0,2,0
"chr8:5246848-5260696",0,0,0,3,3,0,3,3,3,6,0,2,3,2,3
"chr10:66891013-66900528",4,3,0,0,3,3,2,2,4,3,3,2,3,0,0
"chr2:195761079-195795666",0,3,2,0,0,0,0,0,3,2,3,0,2,3,0
"chr16:23555919-23573530",3,0,5,2,0,2,0,0,0,3,0,0,0,0,0
"chr13:100347405-100353039",9,7,3,5,9,4,3,4,3,3,3,11,3,8,8
"chr9:111597035-111632154",0,2,0,0,0,4,4,0,3,0,0,2,2,3,4
"chr17:18304439-18311110",3,4,0,0,0,0,2,0,0,3,0,5,0,2,0
"chr4:115840469-115843272",26,17,15,11,7,13,11,9,11,20,13,18,10,20,12
"chr4:28488037-28495139",0,0,6,5,4,2,5,3,2,4,0,10,7,5,4
"chr8:48582552-48597919",0,2,0,0,0,0,0,0,0,6,0,5,0,3,0
"chr16:2117271-2128403",5,3,2,3,0,0,2,5,0,0,4,7,4,4,11
"chr12:587083-591296",0,0,0,0,5,0,0,0,0,0,0,0,2,6,3
"chr15:48443441-48448185",0,0,2,0,0,0,0,0,4,3,0,0,0,0,3
"chr6:76591791-76599536",149,0,141,101,99,154,160,116,176,253,117,147,0,137,187
"chr10:85164768-85171060",2,10,0,4,2,0,3,0,4,3,3,0,2,0,4
"chr1:214562895-214581660",0,0,4,3,2,0,3,2,5,4,3,2,6,0,0
"chr17:9912158-9929565",8,0,11,2,14,10,9,5,4,10,10,16,13,23,19
"chr1:150871108-150887461",4,2,0,4,4,0,9,0,0,0,3,0,0,0,0
"chr6:76491315-76492176",6,6,6,0,4,2,6,0,6,4,9,2,2,2,0
"chr18:79530861-79532387",9,4,3,2,3,8,6,0,9,5,3,5,0,5,0
"chr8:508994-509712",19,14,11,8,11,27,22,26,20,32,15,15,23,21,15
"chr7:137303361-137316375",4,2,0,0,0,0,2,0,0,0,0,2,2,0,2
"chr6:43278166-43284828",5,3,0,0,0,0,2,2,3,0,0,0,0,0,0
"chr3:150348098-150382703",3,11,5,3,6,3,2,0,3,7,5,3,5,3,3
"chr4:58367537-58373171",4,2,0,2,0,0,0,0,5,0,0,0,0,0,3
"chr13:105693583-105701842",7,9,0,0,0,4,5,0,0,0,0,2,5,0,0
"chr9:71965845-71982423",4,3,0,0,0,0,0,0,0,0,0,2,0,2,4
"chr10:65025196-65026738",2,2,2,0,3,0,2,3,2,8,5,3,4,0,2
"chr1:264674065-264689905",4,0,4,5,5,5,4,0,6,4,0,2,0,0,8
"chr15:23792824-23793342",79,52,64,42,41,45,79,32,64,92,42,59,59,53,67
"chr9:113534327-113546234",4,3,2,3,3,0,0,0,3,0,3,6,3,2,4
"chr1:282194100-282198076",0,0,2,0,0,0,0,0,0,4,4,0,0,0,0
"chr20:5972508-5975676",3,2,0,3,3,0,3,3,4,4,0,4,6,5,4
"chr5:139401645-139421497",3,3,2,0,0,0,0,0,0,4,0,5,0,0,0
"chr18:71790177-71829886",6,4,0,0,0,0,2,0,0,0,0,0,2,0,0
"chr1:146108193-146109307",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"chrX:52581092-52617512",2,0,2,0,0,0,0,0,5,0,0,6,2,5,2
"chr4:168213382-168221653",6,4,0,0,3,0,5,0,2,7,5,0,0,0,0
"chr14:43420836-43461320",4,3,0,0,0,0,2,4,0,0,0,0,0,4,0
"chr3:33465220-33473531",4,4,3,0,3,0,2,0,5,3,0,8,8,6,4
"chr17:78922772-78942311",3,8,0,3,5,2,8,0,0,2,5,0,5,8,6
"chr15:55151603-55154467",3,0,2,2,3,2,2,0,2,5,0,8,3,6,10
"chr10:13944932-13945211",2,0,0,2,2,0,0,4,5,0,2,0,0,3,2
"chr4:131439626-131453028",0,31,38,15,22,8,16,8,22,21,8,25,27,22,16
"chr1:23995884-24002194",6,0,0,4,2,0,0,2,0,0,2,0,0,0,0
"chr11:33952127-33953096",3,2,2,0,0,0,0,0,0,0,0,2,0,0,0
"chr3:81127393-81143240",170,175,167,95,192,117,197,120,195,285,217,217,227,211,238
"chr1:233578229-233581182",0,3,0,0,0,0,0,0,0,4,2,0,0,0,4
"chr2:5636554-5640909",9,9,5,0,11,20,6,17,11,21,21,3,7,12,9
"chr8:97590300-97605993",2,0,3,0,0,0,2,2,0,5,0,2,3,0,7
"chr5:14282912-14314250",4,0,0,0,0,3,6,0,2,0,0,0,0,0,0
"chr14:54840654-54869803",4,0,0,2,0,0,0,0,0,0,0,0,4,2,2
"chr6:10961830-10979314",13,7,7,4,0,3,3,4,0,8,2,0,2,3,8
"chr9:111597035-111618959",0,0,0,0,0,0,0,0,2,2,0,2,0,0,9
"chr15:34277381-34277914",0,0,5,2,6,0,3,2,4,9,0,0,5,3,3
"chr3:21828368-21904269",0,0,0,0,0,2,0,0,0,0,0,3,3,4,3
"chr10:59294314-59298784",12,11,11,8,4,9,10,13,12,16,14,23,23,12,19
"chr12:36930749-36931726",3,6,2,0,0,0,0,2,7,0,4,0,0,0,7
"chr17:48705876-48709477",3,0,0,0,0,0,0,0,5,4,0,4,0,0,2
"chr17:63700912-63716786",5,0,0,2,0,0,0,2,0,6,0,2,2,6,3
"chr3:157039863-157040380",8,21,6,11,17,8,17,8,25,22,22,47,40,37,47
"chr9:61618320-61623019",8,3,0,0,5,0,4,2,2,5,0,3,3,4,2
"chr15:6286850-6464312",0,0,0,4,0,0,0,0,3,3,0,0,5,0,0
"chr1:154406807-154418787",2,6,3,0,2,10,2,3,0,0,5,0,2,3,4
"chr14:44036919-44051943",0,0,2,5,6,0,0,2,0,0,2,0,0,12,4
"chr1:204773090-204780713",4,2,2,2,3,2,2,0,3,5,0,4,3,3,0
"chr2:113788385-113806098",4,2,0,5,0,0,0,0,3,2,5,0,0,0,2
"chr1:127881908-127887913",0,3,0,0,0,0,0,6,11,3,3,10,4,2,6
"chr1:247931326-247960553",5,0,0,0,3,0,2,0,0,7,4,0,0,2,5
"chr3:91713775-91725977",13,5,10,5,2,0,2,2,11,6,6,10,6,7,5
"chr5:128327978-128337440",10,5,6,6,3,5,2,4,9,5,10,12,11,12,12
"chr15:51920572-51944899",0,0,0,0,0,0,5,0,0,2,0,4,3,0,0
"chr10:51724607-51729490",2,3,2,0,0,0,3,0,0,0,2,3,0,6,2
"chr3:111713473-111723079",0,0,2,0,0,0,0,4,0,0,0,5,3,4,6
"chr6:123404372-123405248",6,0,3,0,5,0,5,2,2,0,2,5,2,2,0
"chr13:83862000-83863692",0,0,4,5,3,2,2,0,0,4,0,0,4,0,6
"chr5:59143243-59144331",3,7,4,2,0,0,0,0,2,0,0,3,4,7,0
"chr17:694609-764010",0,5,0,0,3,4,4,0,4,0,5,0,0,4,7
"chr5:50318351-50323609",7,3,2,6,6,3,10,2,10,9,2,4,4,4,5
"chr1:150830996-150887461",7,3,3,2,0,0,7,0,5,3,4,0,0,0,2
"chr14:114139416-114142680",2,2,5,0,0,0,0,4,0,0,0,0,0,0,4
"chr10:43504523-43509133",0,2,3,0,3,4,0,2,7,9,3,5,4,2,9
"chr1:246472167-246476440",2,0,0,0,0,4,5,0,0,3,2,0,0,2,0
"chr10:57549452-57557666",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"chr4:152265847-152274059",6,0,0,3,6,2,4,0,6,9,2,3,0,5,0
"chr8:45691134-45747011",0,0,0,0,0,0,4,2,0,0,0,3,3,6,3
"chr2:34373875-34476222",5,11,11,2,0,2,6,5,0,3,0,2,2,0,0
"chr5:122569106-122593611",0,0,0,2,0,0,0,2,2,6,0,3,0,2,0
"chr2:93575111-93581750",0,0,2,5,0,2,0,2,0,2,0,3,2,0,5
"chr1:244657648-244664389",5,0,0,0,3,2,0,0,4,0,5,5,2,6,0
"chr9:66618610-66620541",10,7,7,5,5,3,7,3,4,24,12,5,0,2,4
"chr19:38057557-38062193",0,0,2,0,4,0,6,0,0,0,0,5,3,0,0
"chr4:2546232-2564215",7,3,2,5,5,2,7,4,5,4,5,4,7,6,9
"chr1:200606971-200615170",2,3,6,3,5,0,0,3,0,2,5,2,5,4,2
"chr1:217835316-217835648",2,2,0,5,0,0,0,0,0,0,0,0,3,0,2
"chr4:147692061-147692909",0,0,0,0,0,0,0,0,3,0,2,0,3,0,3
"chr19:34270069-34312530",3,4,3,0,10,3,4,0,0,4,3,0,9,7,3
"chr2:152807002-152807924",2,0,2,0,2,0,0,0,0,0,3,6,4,0,2
"chr1:278679022-278701866",0,0,0,0,2,0,0,0,3,0,0,3,3,0,4
"chr4:95892497-95912787",0,0,0,0,5,4,3,2,4,0,0,2,4,0,7
"chr6:8249799-8261060",0,0,0,0,0,0,0,0,4,0,0,3,0,4,3
"chr14:43420839-43461320",12,14,2,7,11,5,8,7,0,6,3,5,4,3,8
"chr17:79573257-79612177",41,9,15,9,7,3,5,0,15,11,10,9,11,5,6
"chr6:21231540-21235374",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr6:109742370-109745287",6,9,0,6,7,5,8,3,16,7,7,4,9,9,2
"chr17:55257392-55263683",0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"chr8:63332376-63335340",15,11,7,5,0,4,3,3,6,4,0,0,5,0,0
"chr2:34476081-34534125",0,0,0,4,2,0,2,0,0,0,0,0,3,3,0
"chrX:63177769-63195572",24,7,4,6,8,7,10,2,6,15,27,9,11,9,10
"chr3:7456433-7475230",5,4,6,2,0,2,2,5,2,11,0,8,2,5,5
"chr11:70797120-70799636",2,5,0,0,0,0,0,0,2,2,0,3,4,0,0
"chr2:247883196-247894081",57,33,27,17,11,12,29,19,25,36,26,34,36,32,24
"chr4:144584805-144605764",0,2,0,0,0,0,0,0,3,0,0,0,6,5,6
"chr1:61388743-61406321",0,2,0,0,0,2,0,0,0,8,5,0,2,0,0
"chr3:58866313-58874195",4,0,0,0,0,0,3,3,0,0,0,0,0,0,0
"chr12:13879069-13884323",7,6,0,0,7,6,2,0,8,4,2,0,5,0,2
"chr13:82185980-82190210",2,0,3,0,0,2,4,0,7,6,0,4,0,8,0
"chr5:127620259-127635191",24,17,22,19,14,6,9,15,9,6,10,10,19,12,11
"chr11:70086253-70096544",21,18,14,8,12,11,9,12,27,27,8,15,28,18,14
"chr13:110837569-110856315",0,0,2,5,0,3,7,3,5,4,0,3,6,3,6
"chr9:112406660-112412113",6,6,4,5,2,3,0,8,0,8,4,6,7,9,10
"chr6:147114190-147123388",0,0,0,0,0,0,0,0,2,2,0,3,0,2,0
"chr13:83862000-83865745",2,0,2,0,0,3,0,0,0,2,0,2,2,3,5
"chr1:217810817-217816442",0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
"chr9:81204850-81208345",6,0,8,7,0,2,0,3,0,7,0,7,4,3,3
"chr11:60943399-60956337",0,0,5,4,3,0,3,0,2,5,2,2,0,3,0
"chr16:26755422-26767549",3,3,3,2,0,3,4,0,0,3,0,0,0,0,0
"chr16:21223068-21238306",4,7,2,2,0,0,0,3,7,8,0,4,7,2,8
"chr2:199880862-199882743",3,5,10,0,11,0,6,3,3,11,0,6,5,6,8
"chr6:29032002-29074704",5,3,0,0,0,0,0,0,0,2,0,0,3,4,2
"chr5:157901413-157903058",3,6,3,0,0,0,0,0,4,2,0,0,0,4,0
"chr2:124187476-124205983",4,3,2,0,0,2,0,2,4,3,4,2,6,0,7
"chr19:34270069-34298610",0,0,0,3,0,0,5,2,8,0,5,15,21,8,22
"chr1:275999821-276141673",48,0,38,43,27,0,31,17,38,54,30,44,0,21,40
"chr8:22804233-22805257",5,3,4,2,2,4,0,2,2,0,5,7,7,3,6
"chr1:81437928-81438850",0,4,0,0,0,0,0,0,7,7,0,3,3,0,0
"chr16:2115374-2128403",0,3,0,4,0,0,3,0,0,2,3,3,12,10,8
"chr18:77466020-77489468",3,0,0,0,0,0,2,0,0,0,0,0,4,4,0
"chr10:61882916-61885796",15,12,19,7,7,10,15,5,15,6,10,6,15,8,8
"chr1:164931730-164947123",40,42,37,15,28,15,26,15,40,54,25,43,42,29,24
"chr6:19003638-19012898",5,2,0,0,9,2,4,7,10,30,8,31,23,12,21
"chr11:60646798-60656478",5,0,3,0,3,2,8,0,5,10,10,0,5,7,6
"chr19:34292209-34346224",0,0,0,0,0,0,0,2,0,2,0,6,7,6,2
"chrX:157320211-157323891",7,7,7,7,7,0,3,0,0,4,0,0,0,0,0
"chr2:27326041-27333634",2,0,2,9,2,9,3,4,6,6,7,3,9,5,7
"chr6:128494579-128496573",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"chr11:24547990-24550752",8,4,6,5,4,3,2,2,9,12,6,5,6,6,9
"chr7:18434485-18435878",0,2,4,3,0,0,0,4,4,3,3,0,0,7,4
"chr9:65976760-65980632",0,0,2,0,2,0,5,3,0,3,2,0,2,0,2
"chr1:247743814-247766953",5,0,0,3,3,0,3,0,2,4,0,0,2,5,9
"chr2:183520240-183555315",3,0,0,2,0,0,0,0,2,2,0,2,0,0,0
"chr6:125438435-125594377",16,5,6,5,10,3,10,6,14,17,4,11,34,25,17
"chr2:34373875-34503654",13,6,4,0,3,6,3,5,4,0,0,2,0,0,0
"chr8:117144403-117150102",4,4,4,5,4,0,4,2,0,0,0,3,3,4,0
"chr18:14595550-14643454",3,2,2,0,0,0,2,0,0,3,0,8,2,2,9
"chr17:70309152-70310609",12,11,12,16,11,19,9,13,19,41,34,11,26,12,14
"chr17:16124900-16129065",22,23,23,7,13,11,11,6,18,25,17,23,18,24,20
"chr1:140044382-140158228",2,0,0,0,0,0,0,0,4,0,0,4,4,4,9
"chr5:144931944-144942704",0,4,0,0,2,0,2,0,2,3,6,8,7,4,5
"chr13:57044027-57047903",9,8,6,0,6,5,12,3,11,8,6,9,2,5,0
"chr2:62955690-62973365",0,0,0,0,4,3,3,3,0,0,3,3,3,0,0
"chr4:96744220-96787475",3,5,5,3,6,0,7,6,0,3,5,0,2,0,7
"chr2:208198684-208203924",4,0,0,2,0,3,0,0,0,0,0,3,3,0,3
"chr2:226925637-226956810",0,0,2,0,0,0,0,0,0,2,0,4,3,0,0
"chr5:148050939-148054556",10,11,21,10,4,6,3,6,10,11,11,5,14,8,3
"chr1:190980864-190991049",94,77,77,58,69,44,75,48,78,96,82,81,96,92,68
"chr6:14480490-14490352",0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
"chr4:100779730-100783015",0,6,0,2,6,0,0,0,2,3,0,2,0,2,0
"chr3:163592872-163595055",8,7,6,5,5,0,9,6,10,9,9,2,15,11,9
"chr10:108486117-108494849",0,0,0,0,5,5,9,3,15,0,0,0,0,12,0
"chr1:266201079-266206952",4,0,4,0,0,0,0,0,0,0,0,2,2,0,0
"chr2:47139938-47146434",0,5,6,0,6,6,0,2,0,3,4,0,3,0,0
"chr1:45923228-45983943",3,0,0,0,0,3,0,0,0,6,0,8,0,0,3
"chr10:45771832-45778634",5,4,2,2,0,0,0,0,0,0,0,0,3,0,0
"chr2:29095988-29114770",5,0,2,0,3,0,2,0,0,3,2,4,3,5,0
"chr18:31609901-31619788",2,0,0,0,5,0,2,0,5,3,0,3,5,3,2
"chr5:167455211-167455676",9,0,2,0,5,5,5,3,5,13,3,8,9,4,5
"chr4:66193731-66232564",4,0,0,0,0,0,0,0,0,0,2,5,0,0,3
"chr1:243079518-243080161",7,3,0,0,0,0,2,0,2,2,0,0,0,0,3
"chr10:16706378-16730140",4,0,4,3,0,0,2,4,2,4,0,11,12,5,5
"chr5:103089622-103172127",0,2,0,0,4,0,2,2,0,0,0,3,8,0,9
"chr15:109125713-109141568",10,15,12,12,19,11,11,5,15,36,10,23,33,18,20
"chr10:94615617-94617077",5,4,8,0,3,0,3,2,4,14,0,5,10,6,9
"chr1:252539423-252547611",4,0,0,5,5,3,3,0,3,6,0,3,3,3,0
"chr11:15457479-15474826",2,2,0,2,2,0,0,0,6,7,0,0,4,2,0
"chr9:20817077-20839897",0,0,0,0,2,0,0,0,0,0,0,5,2,0,8
"chr6:828602-907083",0,0,0,0,0,4,3,0,0,3,0,3,6,0,4
"chr8:82337204-82340165",3,3,0,0,0,0,0,0,0,0,0,0,3,4,0
"chr16:7126591-7138308",6,0,0,4,0,0,0,2,2,0,3,0,2,3,5
"chr5:7763385-7780390",12,10,4,2,11,5,10,0,11,7,5,8,7,9,4
"chr3:56148805-56161165",3,3,0,0,4,0,0,3,5,0,0,0,8,4,3
"chr17:87758882-87760775",29,18,16,14,4,0,8,16,15,20,8,32,15,22,18
"chr20:31723858-31736111",4,0,0,0,2,3,0,4,4,8,4,2,2,3,8
"chr14:37228632-37254001",4,3,4,6,10,7,11,6,14,23,9,14,12,15,17
"chr12:43576497-43576734",9,7,7,5,4,9,7,6,11,7,4,0,5,2,2
"chr3:123819852-123838734",0,2,2,0,0,0,2,0,2,0,3,2,0,0,0
"chr4:31194859-31319352",0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
"chr17:79382994-79565909",0,0,0,2,0,0,3,0,0,3,0,6,4,3,3
"chr1:225019523-225021984",2,0,0,0,2,0,3,0,3,4,2,2,3,2,0
"chr6:144200238-144275272",0,0,0,0,0,0,0,0,3,4,2,0,0,0,0
"chr4:58367537-58485447",5,6,0,0,2,0,3,0,0,0,0,2,7,0,3
"chr17:5524117-5571375",0,6,0,0,3,0,5,3,5,4,6,10,9,14,4
"chr1:142573744-142576627",4,8,0,0,0,0,5,0,0,0,0,0,0,0,6
"chr10:55423343-55436069",2,0,3,3,0,0,0,0,0,0,0,0,2,0,4
"chr2:226925637-226926225",20,22,29,15,17,25,14,20,30,36,30,25,21,20,9
"chr2:247836113-247858291",7,5,11,7,0,0,0,4,10,11,6,3,10,10,5
"chr4:66193731-66196279",0,0,0,0,3,0,0,0,4,2,4,0,3,6,2
"chr14:82160730-82171569",0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
"chr1:260791756-260801171",3,3,2,7,3,0,4,2,2,4,4,4,9,3,0
"chr2:43012575-43027794",0,0,0,0,0,0,0,0,2,4,0,2,0,0,0
"chr6:21301779-21315141",2,0,0,0,0,0,0,0,3,5,0,0,5,9,0
"chr4:58714647-58739890",24,20,13,9,9,9,17,7,11,16,17,19,31,14,13
"chr9:43974886-43977575",7,7,2,0,6,2,3,0,2,0,2,0,3,3,2
"chr19:34372674-34395489",0,0,0,0,4,3,0,0,0,5,3,4,6,0,3
"chr17:85036937-85057912",11,8,7,2,12,6,14,5,7,5,10,12,17,17,16
"chr7:124180911-124182706",5,7,0,7,2,4,2,3,10,7,5,0,5,0,3
"chr6:1613963-1614878",24,22,16,14,16,27,31,18,29,21,20,12,16,10,10
"chr14:10419799-10420720",0,5,0,0,3,2,0,4,5,2,3,6,3,0,2
"chr18:71141382-71149287",2,2,5,4,4,2,7,2,9,2,6,7,4,0,6
"chr4:27509136-27524886",12,12,17,3,10,9,11,12,16,18,19,22,16,24,21
"chr1:243014234-243018525",2,2,0,5,0,0,0,3,0,0,2,2,0,0,2
"chr9:17795244-17796133",6,6,0,3,3,3,2,6,9,7,2,5,7,4,6
"chr18:72593000-72595275",0,2,0,0,0,0,0,0,6,0,2,0,0,0,4
"chr11:34612627-34616155",2,5,6,3,10,4,16,8,5,7,9,7,0,9,3
"chr8:78521649-78538216",3,2,0,2,0,0,0,0,3,0,2,3,0,4,0
"chr18:2016346-2032491",2,0,0,3,0,0,0,0,4,3,3,4,3,3,5
"chr5:62081720-62093458",10,7,8,4,10,9,12,0,17,8,11,23,17,16,10
"chr3:162834006-162851494",5,0,0,0,0,0,3,0,3,7,3,2,2,0,0
"chr5:158071477-158074209",0,3,0,2,0,0,0,0,4,4,5,3,5,6,4
"chr1:225086648-225087197",0,0,2,0,0,0,0,3,4,3,0,0,0,0,2
"chr1:21149313-21211619",0,0,4,5,0,0,0,0,0,2,0,0,0,0,3
"chr18:2005294-2038143",3,4,0,0,0,0,0,2,2,0,0,4,0,4,0
"chr10:776697-783836",6,2,8,7,6,3,3,2,3,7,5,8,7,17,4
"chr15:48268665-48284550",4,0,7,0,2,2,3,0,6,10,7,0,3,4,11
"chr1:175171303-175218889",0,0,6,0,0,3,0,0,2,2,4,3,0,5,2
"chr9:30291177-30322372",6,0,3,4,0,0,4,0,0,0,5,3,0,0,0
"chr4:58765341-58780524",2,0,0,0,0,0,2,0,4,3,0,0,0,0,0
"chr7:76871323-76873445",5,0,4,0,5,0,0,5,0,0,3,0,0,0,3
"chr1:251455609-251485480",3,2,0,4,5,0,0,3,4,9,2,3,3,0,2
"chr8:104199588-104202285",30,21,13,12,13,10,8,8,19,14,13,3,0,5,6
"chr12:9061581-9062262",33,10,25,15,27,22,26,33,35,33,37,8,12,2,5
"chr14:82168512-82184087",0,7,2,0,4,0,5,0,6,0,4,3,4,3,5
"chr14:32950889-32955257",0,0,2,0,2,0,0,2,0,0,0,2,0,2,3
"chr2:247836113-247883725",3,6,9,5,9,3,0,5,9,12,3,16,11,7,12
"chr18:61328528-61340634",4,0,0,0,0,0,0,2,5,0,0,4,5,6,2
