ID,1032245.N,1039868.N,1042353.N,1042745.N,1043773.N,1045386.N,1045549.N,1046191.N,1046287.N,1046349.N,1046499.N,1047291.N,1047831.N,1047912.N,1048720.N,1049983.N,1050700.N,1051316.N,1054390.N,1056166.N,272577.N,451368.N,477022.N,515975.N,522638.N,548142.N,649867.N,685749.N,843725.N,99272.N,1032245.P,1039868.P,1042353.P,1042745.P,1043773.P,1045386.P,1045549.P,1046191.P,1046287.P,1046349.P,1046499.P,1047291.P,1047831.P,1047912.P,1048720.P,1049983.P,1050700.P,1051316.P,1054390.P,1056166.P,272577.P,451368.P,477022.P,515975.P,522638.P,548142.P,649867.P,685749.P,843725.P,99272.P,1032245.T,1039868.T,1042353.T,1042745.T,1043773.T,1045386.T,1045549.T,1046191.T,1046287.T,1046349.T,1046499.T,1047291.T,1047831.T,1047912.T,1048720.T,1049983.T,1050700.T,1051316.T,1054390.T,1056166.T,272577.T,451368.T,477022.T,515975.T,522638.T,548142.T,649867.T,685749.T,843725.T,99272.T
chr2:175979810-175995646,4,3,0,0,4,4,2,0,2,0,3,2,3,4,2,2,2,4,2,2,2,4,0,2,5,2,0,0,0,2,5,2,3,0,0,3,0,0,2,3,3,5,4,4,0,0,2,4,3,0,4,5,2,0,0,5,0,0,0,3,4,0,3,3,2,0,0,0,2,0,2,2,0,4,2,0,0,0,0,0,3,0,2,0,2,0,0,7,2,2
chr16:68121987-68126610,25,45,24,23,43,41,68,38,32,23,39,49,33,43,45,50,35,34,50,39,36,38,39,48,25,59,42,50,37,58,35,39,34,30,31,58,52,42,49,43,64,50,42,63,29,33,31,39,45,33,55,24,40,21,49,55,52,53,31,25,68,31,27,78,38,38,18,20,35,32,57,56,39,41,31,22,67,23,31,27,15,44,31,19,20,40,35,37,31,40
chr14:49663315-49674427,0,0,0,2,2,3,3,2,0,2,2,3,2,0,0,2,3,0,2,0,0,0,2,0,3,4,0,0,2,4,0,0,0,2,0,3,0,2,0,0,2,0,0,3,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
chrX:2953143-2958435,8,6,4,3,7,5,9,7,2,0,9,8,2,3,0,4,4,3,5,2,2,2,11,4,4,8,7,6,2,14,0,4,10,8,3,5,8,9,0,5,8,3,9,5,3,4,4,5,4,2,2,0,5,2,4,7,8,6,5,9,7,0,16,6,4,2,5,4,2,5,7,8,4,5,4,0,7,8,4,0,0,4,11,2,2,5,10,14,0,0
chr2:113729401-113735858,2,0,0,0,0,0,4,0,2,0,4,3,0,4,0,2,0,0,2,0,3,3,4,0,2,6,4,0,2,6,0,0,0,0,3,2,0,4,0,5,7,5,2,0,0,0,0,0,2,2,0,0,0,2,2,3,4,0,0,0,5,2,0,4,5,4,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0
chr7:105038126-105041023,6,5,5,3,5,7,5,4,4,0,5,3,4,2,2,6,3,4,6,3,2,3,8,5,4,3,8,4,3,5,3,3,2,2,8,7,7,4,6,7,7,9,5,10,5,3,2,4,5,3,2,4,4,3,3,4,10,7,4,5,3,0,2,2,6,5,0,3,2,2,3,2,0,5,0,0,3,0,6,5,0,0,2,0,0,2,0,3,0,4
chr3:142664202-142678113,3,0,2,0,4,0,5,0,5,2,0,0,3,0,0,3,0,2,4,3,0,0,4,0,0,7,3,2,3,4,3,4,0,0,3,4,2,0,2,7,2,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,6,2,0,0,0,0,2,0,5,6,3,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2
chr17:49311312-49312042,12,5,3,2,15,8,10,8,4,3,15,22,10,9,10,14,7,14,8,9,2,10,7,3,4,16,8,7,6,22,8,6,12,4,8,16,10,9,4,10,14,18,5,9,6,6,9,4,10,10,5,4,8,3,6,8,11,8,13,2,3,3,5,3,10,2,0,2,6,5,6,3,0,9,7,0,7,3,4,3,3,3,2,2,3,5,3,0,8,5
chr4:53425872-53444103,4,5,5,0,4,5,10,5,0,2,7,6,2,8,2,4,5,7,7,7,5,7,8,7,6,9,2,4,3,8,5,5,3,4,0,0,4,7,3,6,11,8,8,10,4,2,0,4,11,4,5,4,4,3,3,8,10,7,6,5,9,0,2,0,5,7,0,10,7,0,6,8,2,4,3,0,4,0,4,0,0,2,0,0,6,8,0,9,4,4
chr3:3156219-3174261,0,2,5,2,13,8,3,3,7,4,9,5,6,3,3,5,5,6,3,8,3,7,4,3,6,2,0,3,4,5,0,4,7,8,7,5,8,0,5,6,6,4,7,7,0,3,2,0,5,3,2,5,4,3,5,3,3,5,7,4,0,0,2,0,7,5,0,0,7,5,0,0,0,4,0,0,4,0,2,0,2,4,2,4,2,0,0,4,3,0
chr13:49167244-49175541,2,0,0,2,3,4,4,2,3,3,0,5,5,4,4,5,2,4,5,4,8,2,5,4,0,2,5,5,0,5,6,3,2,0,4,7,6,3,3,5,0,3,2,3,0,0,3,0,0,4,7,4,3,4,5,0,2,10,3,4,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,4,4,0,3,0,5,0,0,0,0,0,3,0,0
chrX:19965044-19970298,6,2,3,0,3,2,0,2,2,2,4,4,3,6,2,3,5,3,5,4,5,5,0,2,3,3,3,3,7,5,0,0,0,0,0,6,2,6,0,3,6,7,3,9,0,4,0,0,0,0,7,0,3,0,3,2,6,0,6,0,4,0,2,0,3,3,0,2,0,2,0,5,3,4,0,0,3,3,0,2,3,0,4,0,3,0,3,2,3,0
chr4:86764593-86767976,4,0,6,0,0,4,3,2,2,0,0,3,3,3,0,4,2,4,4,0,0,2,5,3,4,4,2,0,3,6,2,0,0,2,0,7,4,3,3,4,7,0,2,5,0,0,0,2,0,4,2,0,3,2,5,3,3,3,0,2,0,3,0,0,8,0,2,3,4,8,0,0,0,0,3,0,0,4,0,4,0,2,0,2,6,2,0,5,0,6
chr14:102019893-102022880,4,0,0,3,0,3,5,0,2,4,2,3,5,3,3,4,0,2,6,3,2,0,2,3,0,5,2,0,0,0,3,2,2,0,0,2,2,0,3,0,3,2,5,3,4,0,0,0,2,0,3,0,2,2,5,0,2,3,3,5,0,0,0,0,2,3,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr12:96323948-96334865,2,5,4,2,4,9,6,3,0,2,7,9,3,9,0,5,4,0,8,2,5,5,5,5,4,8,3,2,4,8,2,0,6,3,4,7,7,5,2,5,7,12,5,8,2,0,3,0,4,5,4,6,0,6,8,8,9,4,2,3,2,5,0,4,3,0,0,5,2,0,4,0,3,4,2,0,4,0,2,3,3,0,2,3,0,2,0,2,5,9
chr5:123545417-123575963,6,5,3,2,5,4,6,3,0,0,6,5,2,6,3,7,4,5,4,0,0,2,4,5,3,2,3,4,2,7,7,0,2,0,5,3,5,5,3,7,10,6,6,6,0,4,0,0,4,0,9,0,7,2,5,0,7,5,3,6,0,2,2,2,3,0,0,2,5,3,0,8,4,3,0,0,2,2,3,2,2,3,2,0,0,2,0,4,0,3
chr9:14639896-14680162,2,4,3,2,12,6,12,0,11,3,7,3,6,6,2,3,5,2,3,5,6,2,5,12,9,6,5,9,3,3,0,5,5,8,6,3,15,4,7,0,9,6,15,18,5,5,5,2,6,2,4,2,13,4,8,5,5,6,2,4,4,3,0,3,0,9,4,0,6,3,4,0,0,6,2,4,0,0,0,2,14,0,4,0,3,3,2,8,4,3
chr13:102622877-102627924,6,2,3,2,4,6,2,0,2,6,0,6,2,4,0,6,5,0,9,3,3,0,0,3,0,7,2,3,5,6,3,0,5,0,5,4,0,5,4,6,3,6,2,4,5,0,2,0,0,3,4,0,4,3,7,0,2,2,5,0,3,0,7,2,2,4,2,2,4,5,6,5,3,2,3,2,5,3,0,2,0,0,0,0,4,0,0,0,0,0
chr2:147972739-147982081,5,5,3,4,8,6,5,5,7,3,3,3,2,5,6,4,10,4,4,4,4,2,6,5,7,6,7,0,5,7,6,3,5,2,4,4,5,2,5,4,8,6,4,5,6,5,3,2,8,3,5,5,7,0,8,2,5,4,5,3,0,2,4,13,5,5,0,0,5,2,6,0,5,4,4,0,0,0,2,0,0,2,0,0,3,0,3,10,6,3
chr6:130926605-130956499,22,25,13,11,32,49,31,27,20,15,37,36,33,25,50,37,23,26,15,43,6,12,23,16,23,42,16,21,21,16,27,9,15,10,15,42,27,25,39,26,50,28,23,50,15,14,17,12,26,9,14,11,22,9,35,26,38,14,35,18,17,3,4,0,9,7,3,6,7,5,8,8,2,7,3,2,2,2,3,2,4,2,0,3,0,3,4,6,2,2
chr22:45689712-45740538,2,0,2,2,4,3,2,0,0,0,2,0,4,0,2,5,5,4,0,3,6,2,0,2,3,2,2,0,3,4,0,0,3,4,2,3,0,0,2,4,0,2,0,9,3,0,0,0,0,5,3,2,7,0,4,4,2,2,3,2,4,0,2,0,3,3,0,0,0,3,0,0,2,2,0,0,0,3,2,4,0,3,4,0,2,0,0,4,5,3
chr10:110596398-110598290,0,5,3,2,8,5,13,3,9,3,4,7,0,7,7,5,9,3,8,9,3,6,4,4,7,11,5,11,0,4,7,3,5,2,8,2,6,7,4,3,11,8,2,8,2,3,4,0,6,8,5,7,2,2,8,7,10,5,4,3,8,3,4,3,7,3,3,4,10,2,5,4,3,6,2,4,2,3,4,10,3,2,0,2,6,2,0,10,2,4
chr13:30630835-30631474,0,0,0,6,0,0,2,3,2,2,3,2,0,3,3,3,2,0,0,0,0,0,5,2,0,2,0,4,3,7,2,0,0,0,2,0,0,0,0,0,2,0,0,3,3,3,0,2,0,0,3,0,0,0,2,2,0,0,4,2,0,0,0,0,4,6,0,2,0,2,6,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,3,0,2
chr5:80767933-80792844,6,3,2,0,4,3,2,6,0,3,3,4,0,0,0,0,2,0,4,0,0,3,4,2,3,2,2,3,0,4,4,0,0,0,2,0,4,0,0,2,3,2,3,0,3,2,2,0,3,0,2,4,0,3,5,2,4,0,2,3,0,0,0,0,5,0,0,0,0,2,5,3,3,3,2,2,0,2,0,0,0,3,3,0,0,2,0,3,0,2
chr15:57231152-57234107,3,2,0,0,2,4,2,2,0,5,2,2,0,4,0,3,3,0,4,3,0,2,0,0,0,0,3,2,3,2,0,2,0,0,3,5,4,2,3,3,5,3,3,2,4,0,0,4,2,0,0,5,4,0,4,2,3,0,3,0,4,2,2,0,0,0,0,0,2,0,0,4,2,4,0,2,0,0,2,0,0,0,2,0,2,0,4,7,2,0
chr9:710804-713464,4,3,3,3,3,3,0,2,3,0,2,0,3,3,3,6,3,3,0,2,5,2,3,3,0,3,5,0,2,0,0,6,4,2,0,0,4,3,2,4,0,5,0,6,3,2,3,2,3,3,0,0,0,2,4,4,2,0,5,0,9,0,0,3,0,7,2,0,0,7,3,2,5,5,3,3,5,0,0,2,2,0,0,0,0,2,3,3,0,0
chr1:40189055-40202614,0,0,2,3,5,11,4,2,0,3,3,5,2,3,2,6,2,2,8,0,2,3,15,3,3,4,3,2,5,11,4,5,2,5,3,7,7,4,3,7,6,2,0,5,3,2,5,2,0,3,2,0,6,4,6,2,11,5,2,3,7,3,3,0,0,0,3,4,5,4,4,2,5,2,0,2,0,5,0,4,4,5,5,2,2,2,0,3,0,4
chr10:34269657-34284245,3,7,0,2,6,7,5,3,2,5,6,6,2,3,2,6,0,2,10,3,2,3,0,2,5,6,5,6,2,4,4,2,3,0,4,4,5,5,2,6,3,5,4,5,2,0,3,3,0,4,0,2,5,2,3,0,6,5,5,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,6,0,2,2,0,2,2,0,0,2,4,4,0,0
chr1:180003174-180006567,2,0,0,0,3,2,6,2,4,2,6,2,7,0,3,6,0,0,0,0,2,2,7,0,0,5,0,5,3,2,4,2,3,3,2,3,7,3,3,0,0,5,0,5,0,3,2,4,4,3,3,3,8,2,6,3,8,6,2,4,2,2,6,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,3,0,0,0,0,3,4,2,3,2,4
chr3:195959012-195960086,0,9,5,0,0,9,5,4,0,3,0,8,0,6,0,0,5,3,0,12,4,4,2,0,3,11,10,3,7,5,2,4,5,3,0,6,2,2,0,9,8,4,0,9,0,0,4,0,0,6,3,4,3,2,4,17,10,6,2,0,3,2,3,4,0,2,0,0,0,0,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,3
chr6:144781922-144803147,6,3,4,9,7,12,6,3,5,6,8,3,5,4,2,7,7,3,4,2,2,5,10,4,2,5,0,5,9,8,5,3,4,7,3,12,3,3,5,7,13,8,8,16,7,2,4,2,4,3,6,4,6,8,5,6,5,6,5,7,2,3,5,0,3,3,0,0,2,3,0,2,4,2,0,0,2,0,3,3,0,2,3,0,0,0,2,11,0,5
chr5:122019260-122022407,3,2,0,3,3,4,6,3,2,2,4,0,0,4,0,5,3,0,5,4,4,4,2,8,0,3,2,0,5,9,2,0,2,0,2,3,0,3,0,2,4,2,0,7,0,0,0,4,4,0,6,2,7,0,0,5,5,0,3,0,2,0,2,0,2,3,3,0,2,0,4,3,0,3,2,5,4,2,0,0,0,3,0,0,0,2,0,0,3,0
chr1:155676548-155679512,70,34,63,8,50,60,70,48,33,28,82,81,56,54,39,40,52,57,67,45,28,71,30,59,26,59,56,28,62,82,57,30,41,20,35,86,58,50,31,58,97,95,77,59,40,35,43,45,64,29,34,52,15,31,51,44,96,28,59,45,37,29,36,5,17,32,4,25,28,17,8,23,17,11,15,11,31,24,18,22,6,21,11,20,16,40,21,20,42,36
chr4:71339370-71357187,6,7,3,2,5,8,6,2,3,3,3,5,0,3,0,4,2,0,3,6,3,0,2,0,3,5,7,0,7,3,3,0,0,2,2,9,5,0,0,5,7,6,2,4,4,2,3,4,3,4,0,4,5,2,8,3,5,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr16:66730112-66732505,2,5,2,2,0,6,7,0,4,0,2,0,2,2,5,4,2,0,7,0,4,3,0,3,3,4,4,2,4,5,6,0,2,4,2,4,4,7,2,4,4,2,4,5,0,0,4,2,4,3,2,0,4,2,0,0,4,0,2,0,0,2,0,2,0,2,0,0,2,2,0,0,3,5,2,0,3,2,0,0,0,2,0,0,0,2,0,6,0,0
chr1:23030469-23059167,0,0,0,2,0,3,3,0,2,3,4,2,8,2,0,4,3,2,2,7,4,3,3,0,0,5,0,6,0,6,2,2,0,0,2,2,2,3,4,4,4,0,8,6,4,3,3,0,2,2,0,2,0,0,2,5,6,3,0,5,3,0,3,0,3,3,2,0,0,6,5,3,0,2,3,3,3,2,2,4,4,0,0,0,2,0,0,4,7,2
chr8:118375782-118379700,2,5,4,2,2,2,2,0,2,5,0,9,0,2,0,2,2,0,0,3,0,0,4,0,0,0,2,6,0,2,0,2,2,0,5,5,5,0,2,5,3,5,2,0,3,4,0,0,0,0,0,2,3,0,0,3,2,0,0,0,2,0,0,0,2,0,0,2,0,3,2,0,3,2,3,0,0,0,2,0,2,0,2,2,0,2,0,0,3,0
chr5:168568646-168568998,0,2,0,2,4,2,3,0,0,0,0,0,2,3,0,2,3,0,3,0,4,0,2,4,0,2,0,6,3,2,2,2,2,2,2,2,3,0,2,0,0,2,0,5,0,0,0,2,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,2,4,0,0,2,0,4,2,0,0,2,0,0,3,0,3,2,2,2,0,0,0,0,0,2,0,3
chr9:83665030-83677961,3,0,2,0,0,0,0,2,2,0,0,4,0,2,2,0,2,2,4,3,0,0,2,0,3,3,2,0,0,4,3,0,0,0,0,0,0,2,0,0,0,4,0,5,3,3,0,0,0,2,0,0,4,0,3,0,3,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,2,0,2,2
chr13:49480219-49483563,0,3,2,2,0,3,3,0,0,3,0,0,0,2,0,2,0,0,2,2,0,0,5,2,0,2,0,0,2,2,3,0,2,0,0,3,0,0,0,0,2,6,0,3,0,0,0,0,2,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
chr12:120154970-120155719,2,7,10,7,4,11,24,10,5,5,8,11,8,5,3,9,11,4,15,8,7,7,12,4,7,13,6,6,8,13,9,6,7,8,10,13,9,12,8,13,14,11,18,9,4,10,9,10,7,8,12,3,13,8,11,6,10,16,9,3,19,7,30,33,18,14,9,20,12,22,26,22,20,26,15,29,24,14,16,14,13,11,33,7,22,26,16,26,6,10
chr8:47394978-47407961,4,0,4,0,3,4,3,0,0,3,0,0,2,0,0,2,2,3,0,6,2,0,4,2,0,4,0,3,0,3,2,0,0,4,2,6,5,4,0,0,2,2,4,7,0,0,0,0,3,0,2,3,3,4,3,4,2,3,4,3,2,0,2,2,0,2,0,0,0,4,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,3
chr15:94367605-94385525,4,3,3,4,5,4,2,0,6,2,3,4,4,0,0,2,4,0,2,8,6,0,5,3,0,3,4,0,3,7,0,4,0,3,3,5,0,2,3,4,6,2,0,4,4,0,4,0,6,5,2,0,2,2,3,3,2,3,3,2,2,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
chr6:99439769-99465136,0,5,3,0,6,3,3,4,3,3,2,4,2,3,2,2,0,3,0,0,0,2,2,0,3,3,0,3,0,7,4,2,0,0,0,4,6,5,3,3,2,0,7,4,3,0,2,0,3,2,2,2,5,5,3,0,4,2,0,4,6,0,6,2,3,3,0,0,0,5,3,3,3,0,0,5,5,2,3,0,0,4,0,2,0,0,2,0,4,2
chr9:96336717-96352109,3,2,0,0,5,3,4,0,0,2,3,2,3,0,2,2,0,2,4,2,0,3,2,0,0,0,2,0,0,3,2,0,2,0,2,2,4,3,0,0,3,2,2,2,0,3,0,0,2,0,2,3,2,0,3,2,4,0,0,4,0,0,2,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
chr11:83111113-83117197,0,0,2,0,3,2,3,0,4,0,0,0,0,2,2,3,4,3,3,3,3,0,6,3,2,3,0,0,3,8,2,0,2,3,2,3,2,0,5,2,6,8,0,4,0,3,2,0,2,6,3,0,4,0,2,3,5,3,4,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,2
chr12:111554158-111555919,4,3,0,3,2,0,4,0,3,3,0,0,0,2,5,5,0,3,2,0,4,0,2,4,2,0,3,2,2,7,3,0,2,0,0,4,6,0,2,2,4,0,2,2,2,0,0,0,3,2,4,0,2,0,6,0,4,0,0,2,0,0,0,0,2,0,0,0,3,3,4,2,0,4,0,4,2,0,0,0,4,4,0,4,2,0,2,3,4,0
chr10:94258800-94259150,4,0,2,0,3,0,3,3,2,5,4,5,3,3,3,5,4,3,0,4,3,3,0,0,0,4,2,5,0,9,0,2,4,0,0,4,2,4,0,4,9,3,0,12,2,0,0,0,3,0,0,0,2,0,2,2,5,0,2,2,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0
chr20:35366557-35384133,3,4,2,0,0,2,4,4,4,0,9,4,5,0,4,3,3,3,0,4,0,0,2,5,3,2,4,0,0,8,0,0,0,4,4,4,2,4,5,0,4,2,4,3,4,2,2,2,4,3,3,0,2,3,2,4,4,0,5,3,2,3,3,3,2,8,0,3,4,5,7,5,0,3,3,0,6,0,4,2,4,2,2,0,6,2,0,2,4,2
chr22:40881770-40882177,0,0,0,2,0,4,4,2,2,0,0,7,2,0,0,5,3,2,2,4,3,6,2,0,0,5,5,0,0,8,3,4,0,0,5,3,4,5,0,4,6,2,6,7,2,0,2,2,3,2,0,2,9,4,2,3,2,3,4,3,5,0,0,2,0,4,0,0,3,4,0,3,3,2,0,2,4,0,0,0,0,0,3,0,5,0,2,4,2,2
chr5:57246300-57251141,7,5,11,8,13,19,15,10,12,10,9,8,11,10,6,9,17,12,10,9,9,10,10,12,11,16,14,13,14,19,15,7,6,12,12,28,15,14,25,13,22,17,11,19,10,8,5,7,13,13,6,12,11,8,8,21,14,9,10,6,6,5,7,6,13,2,4,7,3,7,9,2,7,6,6,4,11,3,9,7,4,4,5,4,5,6,3,14,10,8
chr1:203707009-203708104,3,3,0,2,5,12,7,0,4,3,3,4,2,0,8,0,7,2,4,3,2,2,9,3,4,5,3,5,3,7,4,2,5,5,2,11,4,2,5,3,15,3,2,2,4,4,3,0,3,5,4,5,7,3,8,3,5,4,6,7,6,0,3,0,0,0,0,2,10,2,0,0,0,0,0,2,0,0,2,3,0,2,4,3,3,3,0,3,2,0
chr5:73078180-73082825,0,0,2,2,0,7,4,3,3,2,3,2,5,4,0,4,0,0,0,2,3,0,4,0,2,7,0,2,2,4,4,3,2,2,0,2,5,2,4,7,6,3,3,6,0,4,3,0,2,0,6,0,6,2,8,2,3,5,6,3,0,3,0,2,7,0,2,0,0,0,3,0,3,0,3,2,5,0,0,0,0,2,0,0,3,3,3,5,3,4
chr9:4823548-4827033,0,0,0,2,3,0,0,5,4,3,2,3,0,5,0,5,2,0,6,0,0,0,5,0,2,0,3,0,0,2,2,4,0,0,0,2,2,0,4,3,4,0,5,7,0,4,0,0,2,0,3,0,4,3,0,2,2,0,4,2,2,0,3,2,2,0,0,2,3,2,2,2,4,5,4,0,2,0,3,2,4,3,0,2,2,0,0,0,0,0
chr19:12526920-12528696,2,0,2,0,10,4,2,5,2,3,2,3,5,6,3,6,3,2,0,4,0,0,3,5,3,0,2,0,2,3,3,0,2,2,3,2,3,2,0,2,0,3,2,6,4,2,2,3,5,0,5,0,7,3,3,4,2,3,6,4,0,0,3,3,0,0,0,0,0,0,2,4,0,0,2,0,2,0,2,0,0,3,2,0,2,0,0,2,0,0
chr7:6814764-6823360,6,6,6,4,6,4,10,6,11,0,4,4,9,6,3,8,3,0,4,8,0,4,0,7,6,17,0,5,6,0,0,8,0,0,5,5,6,6,7,4,17,6,0,21,5,5,3,6,6,3,6,4,4,6,4,8,6,7,8,0,4,3,3,0,0,0,5,8,5,0,10,4,0,12,7,0,0,3,2,0,0,4,3,3,2,5,2,7,2,5
chr13:100257595-100273346,2,0,0,3,4,3,12,3,0,0,7,0,3,3,2,3,4,0,0,3,5,2,0,7,2,5,6,7,3,3,2,2,2,4,0,2,3,9,2,0,9,5,5,5,2,0,2,4,3,3,0,0,0,0,2,6,9,5,3,3,4,2,3,3,5,2,3,9,4,5,4,12,0,0,3,0,4,0,3,2,0,2,0,0,10,0,0,3,0,0
chr2:36396614-36442735,6,7,9,4,12,14,14,4,4,3,7,7,9,8,4,4,7,3,10,6,4,7,10,7,7,9,12,4,2,14,5,11,9,7,8,9,16,6,9,7,13,16,7,11,6,4,9,0,0,7,7,5,13,4,10,12,13,6,6,12,8,0,0,16,5,8,7,8,6,4,3,7,12,0,6,4,7,6,3,0,2,12,3,4,4,7,11,8,7,11
chr15:42260958-42268032,6,8,0,4,5,11,6,0,2,3,7,11,5,5,3,3,3,2,4,0,5,3,8,2,8,9,10,5,5,13,6,7,0,3,5,5,7,0,4,13,10,7,7,15,7,2,5,7,5,2,6,5,8,7,9,8,10,4,6,2,3,2,0,2,7,5,0,2,3,2,6,2,8,6,2,4,2,4,0,2,0,5,4,3,4,4,3,5,0,6
chr15:50300789-50301368,0,0,0,0,0,2,4,0,3,2,4,4,3,4,3,2,5,2,2,0,2,0,3,0,0,0,0,0,4,0,0,2,3,4,0,3,3,3,2,0,5,5,5,2,2,6,2,0,3,2,3,0,0,3,2,2,4,2,0,0,2,0,3,0,3,2,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,4,2,3
chr2:85368686-85369830,0,2,2,2,2,0,4,0,3,0,0,0,0,0,2,4,0,4,0,3,0,3,5,2,0,2,0,0,4,4,0,0,4,0,2,0,3,3,0,0,4,0,0,0,2,0,0,0,2,0,2,2,2,0,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
chr13:19851355-19852190,2,3,2,3,3,4,6,0,0,3,0,4,4,4,2,2,2,2,0,2,2,2,4,3,2,8,0,3,3,0,3,0,2,0,3,4,0,0,2,4,10,3,3,7,0,3,0,2,2,0,0,2,0,3,2,2,2,2,2,3,4,2,0,0,0,4,0,0,2,0,2,4,0,0,0,2,3,0,0,2,0,0,3,0,0,2,0,0,0,2
chr17:16101250-16101805,8,5,6,2,8,13,5,4,10,3,5,7,7,5,0,6,8,0,7,9,0,4,3,0,4,8,6,2,2,9,4,7,5,5,4,5,13,8,8,7,10,6,3,11,0,6,4,3,4,9,11,5,3,5,10,0,7,8,5,12,4,6,0,2,3,5,0,3,3,3,0,3,0,4,3,5,5,2,2,2,0,5,4,0,2,0,0,4,0,6
chr2:226906793-226914351,4,4,5,3,5,6,6,2,5,0,6,8,8,9,3,5,6,3,6,6,5,5,17,8,3,11,8,4,5,13,7,5,6,3,5,10,9,4,2,6,7,10,6,15,6,3,2,4,10,6,2,5,14,3,8,7,11,12,2,4,7,2,2,6,3,5,0,2,5,0,7,3,3,2,2,2,8,4,0,10,0,0,8,2,7,5,0,3,2,2
chr7:27785163-27800090,2,2,0,0,0,2,3,0,2,2,3,2,2,2,3,0,0,0,2,0,0,2,4,3,3,4,2,0,0,0,5,0,0,0,0,5,0,4,0,4,0,3,0,2,0,0,2,0,2,2,2,0,4,3,2,4,0,0,4,2,3,0,0,4,2,3,0,0,0,2,0,0,0,3,0,0,0,0,2,2,2,0,4,0,0,4,0,0,4,0
chr8:116655856-116658980,0,0,2,2,0,4,4,0,5,0,6,3,0,4,2,3,2,3,2,2,3,2,4,0,2,3,0,0,4,0,2,5,0,0,2,3,4,3,0,3,5,3,0,3,2,0,0,0,0,3,0,3,3,0,2,3,2,3,2,0,0,0,0,6,0,0,0,2,0,4,7,0,0,5,4,3,2,0,0,3,6,2,0,0,2,0,0,0,4,5
chr13:41865736-41868477,9,10,6,7,5,4,8,9,7,8,9,12,12,12,6,9,9,7,8,5,3,5,15,13,4,4,5,6,6,16,7,5,6,6,5,12,17,16,5,13,15,4,6,18,8,7,6,4,6,2,2,10,12,6,5,7,16,5,6,7,6,4,19,20,14,14,3,7,8,2,22,10,11,16,15,2,12,5,4,18,6,3,14,3,36,0,3,4,0,2
chr18:8076455-8088851,0,0,2,0,3,2,0,0,3,3,6,0,0,0,5,2,0,2,2,0,5,0,2,0,0,4,0,5,0,3,0,0,5,0,2,2,2,2,0,2,3,2,0,3,2,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,9,0,0,0,2,3,2,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0
chr5:38990949-39003622,2,0,0,3,2,6,0,0,3,0,0,3,2,4,3,2,2,4,0,7,0,0,3,0,3,2,0,0,0,2,0,0,0,0,0,4,2,0,3,4,4,2,2,5,0,0,0,2,0,0,0,0,3,2,2,3,3,2,0,0,0,0,0,5,0,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,2,2,3,2,0
chr5:139278327-139279129,3,10,3,0,5,0,10,2,4,2,5,2,2,2,0,6,6,2,10,5,0,2,7,7,2,2,7,4,2,3,5,8,3,0,5,0,4,4,4,4,6,0,4,0,4,4,5,0,4,0,4,0,8,0,3,2,0,3,0,2,3,10,0,4,11,3,6,3,0,7,5,2,12,0,0,12,5,2,5,3,0,5,0,5,3,4,4,0,0,2
