ID,CircRNACount-1032245-P,CircRNACount-1039868-P,CircRNACount-1042353-P,CircRNACount-1042745-P,CircRNACount-1043773-P,CircRNACount-1045386-P,CircRNACount-1045549-P,CircRNACount-1046191-P,CircRNACount-1046287-P,CircRNACount-1046349-P,CircRNACount-1046499-P,CircRNACount-1047291-P,CircRNACount-1047831-P,CircRNACount-1047912-P,CircRNACount-1048720-P,CircRNACount-1049983-P,CircRNACount-1050700-P,CircRNACount-1051316-P,CircRNACount-1054390-P,CircRNACount-1056166-P,CircRNACount-272577-P,CircRNACount-451368-P,CircRNACount-477022-P,CircRNACount-515975-P,CircRNACount-522638-P,CircRNACount-548142-P,CircRNACount-649867-P,CircRNACount-685749-P,CircRNACount-843725-P,CircRNACount-99272-P
chr9:110136127-110138539,1,3,1,4,1,0,0,1,1,4,3,4,1,2,1,2,2,4,0,2,3,0,1,0,4,5,0,3,2,2
chr7:131387120-131399433,4,4,2,3,6,5,3,4,1,2,7,2,6,6,4,1,1,0,3,2,2,3,2,0,2,1,1,5,4,0
chr14:49853679-49862794,0,1,4,2,0,0,0,1,1,3,10,1,0,0,4,2,1,5,1,6,18,2,2,7,4,5,14,0,4,1
chr2:144208603-144211579,1,2,1,1,1,6,4,2,2,2,8,4,2,8,2,2,0,0,6,2,4,1,3,0,3,2,10,3,1,1
chr4:61934840-61998265,3,0,6,8,6,10,1,3,3,7,13,8,5,9,6,4,3,2,4,1,9,7,7,1,6,6,0,0,4,6
chr5:80775694-80792844,6,4,3,0,0,6,1,4,4,3,15,2,5,2,6,3,2,2,3,2,7,9,10,2,5,1,1,1,1,3
chr2:173358712-173359491,2,4,4,4,2,2,2,1,1,2,4,3,5,3,3,6,1,2,3,5,2,0,6,3,0,2,3,2,3,2
chr5:132892164-132893118,3,1,3,0,3,3,4,8,1,2,7,2,1,3,1,1,5,3,4,1,5,4,5,0,3,3,7,2,0,0
chr2:176296860-176337577,2,3,6,0,1,1,3,3,3,0,3,3,3,1,1,0,3,2,2,1,0,1,1,5,7,3,4,1,1,1
chr11:65499719-65499834,1,2,1,2,0,2,3,1,0,3,6,2,1,1,2,1,2,1,3,4,0,1,3,2,1,2,3,1,2,3
chr21:36338772-36344707,21,18,20,16,23,26,26,18,28,35,1,2,28,40,21,21,19,20,1,23,22,1,30,19,25,25,25,28,3,17
chr22:29978442-29991670,5,3,0,2,0,4,2,0,2,1,1,3,2,4,1,0,0,0,1,2,1,0,2,1,2,2,1,2,1,2
chr5:168488602-168494650,19,28,25,14,20,31,27,15,24,39,1,24,31,43,20,29,13,10,19,19,21,8,42,1,40,26,27,21,25,34
chr17:28122603-28172618,5,0,2,1,2,4,0,0,1,0,8,1,1,4,2,0,1,1,0,3,0,2,3,6,2,2,5,3,1,0
chr3:49967470-49975392,3,2,0,2,2,1,2,3,5,1,9,4,2,3,1,3,3,1,3,0,2,2,4,1,1,4,4,4,2,2
chr2:71426460-71427414,2,4,2,1,2,6,2,8,0,4,5,1,4,5,0,2,1,0,4,2,1,3,5,1,2,1,2,3,3,3
chr6:75634707-75670720,0,3,1,1,1,2,4,2,1,5,4,2,2,3,1,1,0,2,0,0,5,2,0,2,0,5,1,0,2,2
chr19:23831597-23833112,0,3,2,1,0,1,1,2,0,1,8,2,1,4,0,5,0,0,4,5,0,4,4,3,0,0,3,2,1,3
chr14:20343080-20343216,0,4,1,1,3,1,6,3,4,4,9,2,2,4,4,3,1,2,5,2,3,3,3,2,1,3,10,0,2,1
chr11:65499727-65499842,1,2,1,2,0,2,3,1,0,3,6,3,1,1,2,1,2,1,3,3,0,2,3,2,2,2,3,1,2,4
chr17:75611659-75611865,49,27,25,28,23,42,50,31,35,45,64,61,39,42,34,15,23,28,26,42,45,33,19,10,26,40,33,5,28,11
chr20:18297985-18306393,1,1,0,4,2,1,8,2,3,0,0,1,2,10,2,4,4,0,3,1,6,1,4,1,4,0,7,2,0,3
chr7:22291175-22318037,11,16,10,11,13,28,14,13,9,22,45,7,10,13,11,10,13,5,14,17,5,5,18,14,18,9,17,8,14,14
chr11:65499634-65499734,5,14,6,5,8,9,22,1,6,14,16,17,1,19,1,6,7,7,1,5,1,9,8,3,11,7,13,6,10,3
chr11:73707420-73720899,4,3,2,4,4,5,3,5,3,3,7,6,6,2,2,3,5,3,4,2,1,0,2,2,3,5,4,4,4,2
chr12:12519862-12521463,3,1,1,3,2,3,2,4,0,4,1,1,2,9,1,5,2,2,2,2,2,3,4,3,4,2,4,2,4,2
chr4:75012425-75013150,4,3,4,1,5,4,2,3,4,3,5,5,1,3,1,1,4,6,2,1,1,2,2,1,7,5,3,2,5,5
chr17:45475100-45475726,2,7,7,1,2,8,11,4,2,4,13,5,8,5,3,5,3,3,3,3,6,1,4,5,4,3,5,7,2,2
chr8:30474779-30504436,3,3,2,1,2,3,3,2,2,1,1,2,3,10,0,0,0,1,1,1,2,2,2,1,2,2,1,4,2,2
KN538363.1:333595-335821,1,7,6,3,8,9,14,6,13,11,24,8,6,16,7,8,6,5,10,6,10,5,8,5,8,14,7,8,7,4
chr2:161179614-161204793,2,4,3,2,5,3,3,2,3,5,3,1,2,1,0,3,1,3,5,0,3,2,1,1,2,2,5,1,1,4
chr15:42827928-42840433,4,1,3,2,4,4,7,2,6,4,12,7,3,10,0,2,5,4,3,4,3,5,3,1,9,10,6,7,8,3
chr2:88857293-88857415,0,2,4,3,3,3,3,3,1,1,5,5,2,10,3,2,1,3,2,4,0,0,4,2,2,11,4,3,1,1
chr7:100991817-100991957,3,1,0,1,2,3,2,2,4,2,5,1,0,1,2,0,2,2,2,2,0,0,0,0,4,1,5,0,1,0
chr1:88740988-88786213,1,3,2,1,4,5,4,3,2,2,2,4,1,5,1,3,1,1,4,4,3,1,1,3,4,2,3,0,1,0
chr4:150798081-150817257,4,6,2,4,3,5,12,6,7,3,6,9,10,9,1,1,5,4,5,7,3,4,7,4,3,9,8,4,4,3
chr1:206928970-206929285,10,5,3,1,0,6,11,8,5,5,5,13,2,8,9,0,8,3,1,7,4,0,9,0,9,13,1,1,0,1
chr2:36396614-36442735,1,6,1,5,5,6,13,6,6,5,9,10,4,9,1,1,8,1,0,5,4,1,7,3,7,10,10,4,4,9
chr18:9583117-9595102,5,6,9,3,8,18,12,8,4,10,17,12,9,8,8,5,5,2,5,5,8,3,8,6,9,7,12,1,8,5
chr7:101004558-101004725,11,3,1,1,4,6,1,0,2,5,0,9,1,3,2,0,5,15,6,6,8,4,0,1,4,2,3,2,2,1
chr11:120473050-120477526,3,2,4,1,3,1,4,1,1,2,4,0,3,2,1,1,1,0,4,2,1,0,2,1,4,2,1,0,3,4
chr6:82210814-82212793,4,2,1,0,2,2,4,5,1,4,2,4,2,5,4,4,3,6,3,3,4,6,6,1,6,1,4,4,2,0
chr11:65499751-65499845,2,2,0,3,0,2,5,3,1,1,4,5,2,5,3,3,1,2,2,1,2,3,2,3,3,1,4,2,2,2
chr5:154033791-154034967,12,14,14,15,6,25,18,13,19,13,50,12,27,22,17,18,13,11,12,15,17,13,15,14,28,23,15,19,18,10
chrM:8927-9189,8,0,3,3,3,1,7,7,3,2,4,3,4,0,3,0,2,3,5,4,3,3,2,3,2,9,2,0,4,3
chrX:85067127-85074391,3,4,3,2,4,5,3,2,1,6,11,4,4,7,4,3,2,1,4,1,1,2,6,2,7,6,2,4,3,1
chr11:62523062-62523304,2,2,0,1,2,0,1,1,2,2,4,4,3,4,1,1,2,2,1,3,3,2,0,3,5,4,1,2,1,1
chr3:170122591-170129552,4,3,4,2,6,12,7,3,9,4,13,7,4,14,5,8,6,3,9,6,6,1,7,3,6,10,5,9,4,8
chr18:36026900-36033837,4,6,2,3,1,4,4,5,3,3,4,3,7,5,2,4,1,5,0,2,3,2,1,2,1,1,6,2,4,2
chr11:13413530-13445181,5,3,1,1,1,5,2,3,5,2,6,6,3,3,5,5,3,2,3,4,4,1,0,3,6,8,4,1,3,2
chr6:16326394-16328470,28,26,18,32,40,40,37,33,35,20,52,37,32,42,17,17,21,24,29,32,34,16,39,25,36,38,45,47,35,26
chr2:24135119-24147086,3,2,1,4,3,10,13,3,6,6,6,4,10,7,8,6,4,3,1,6,10,1,4,3,10,2,10,5,8,6
chr3:195625331-195729739,4,2,3,0,0,4,0,7,1,2,10,6,4,2,5,0,5,2,7,1,3,1,1,2,6,3,5,1,0,0
chr11:65499659-65499766,1,3,3,7,3,0,7,3,6,9,9,3,2,5,3,2,2,2,4,4,6,3,2,3,2,4,4,5,4,6
chr6:108663455-108664889,4,4,0,3,5,7,2,7,4,1,5,9,3,6,1,4,4,5,1,4,4,3,1,1,2,2,3,11,5,6
chr11:65500546-65500733,3,2,0,3,2,4,4,2,4,2,6,3,3,6,1,3,0,1,4,1,2,1,3,3,2,1,9,2,1,3
chr9:5968019-5988545,3,1,1,3,3,1,4,3,2,2,9,6,4,11,1,2,2,2,4,4,3,4,1,3,4,1,8,0,12,4
chrM:6813-6980,4,3,1,1,1,2,4,5,3,1,7,4,2,9,6,1,0,2,9,3,8,3,0,3,2,2,3,1,6,2
chr1:233198939-233208689,1,2,0,0,0,2,2,2,2,0,2,1,1,6,2,0,2,4,4,0,0,2,3,0,0,2,2,4,1,0
chr11:65505187-65505375,5,1,1,1,6,3,9,2,6,8,7,4,3,7,1,2,5,3,6,2,7,3,3,1,7,2,3,0,2,1
chrM:7698-7970,1,0,2,5,2,1,7,2,0,6,4,3,4,7,3,4,4,3,4,4,2,2,4,4,4,1,1,5,5,2
chr14:49853678-49862793,7,4,1,3,1,1,1,7,3,9,39,12,11,4,45,1,0,10,8,12,165,39,17,42,20,20,108,0,32,7
chr11:65501566-65501772,3,3,0,3,0,1,0,0,1,2,8,1,1,0,1,0,0,2,2,3,4,3,3,6,2,2,4,1,2,2
chr11:118583809-118584644,1,1,6,6,2,5,3,2,3,1,11,4,7,6,3,1,3,2,4,3,4,5,2,2,2,12,1,3,5,4
chr17:18670867-18672302,7,9,2,3,9,14,12,8,8,4,18,12,6,10,3,3,8,3,3,7,11,1,10,3,10,5,11,14,15,3
chr11:65502173-65502360,4,4,1,1,0,0,1,1,3,3,2,1,2,6,4,1,4,2,6,1,2,2,0,1,3,4,3,1,2,1
chr1:206934460-206934693,20,11,18,25,11,16,18,12,13,11,20,27,21,17,10,20,12,9,16,13,12,8,22,13,11,23,17,9,9,6
chr11:57491224-57491862,5,2,3,6,4,3,9,6,1,4,5,4,5,6,2,6,1,2,6,3,4,2,3,3,10,5,3,4,3,2
chr7:22976210-22991139,1,2,3,1,2,7,1,3,1,4,8,2,4,1,4,3,1,2,1,4,1,1,4,3,3,2,2,3,1,0
chr1:10095461-10105744,1,3,1,1,1,4,5,2,1,3,6,3,3,4,2,2,0,1,3,2,1,0,2,3,2,1,2,3,2,5
chrX:41660439-41671530,4,1,4,0,3,4,2,2,0,0,2,1,0,4,1,2,2,1,0,0,5,2,0,0,1,4,2,3,0,1
chr14:49586773-49862771,6,3,4,2,4,0,6,2,0,4,8,1,2,4,4,2,2,1,2,3,31,1,5,1,6,5,11,3,11,2
chr14:102081063-102081181,3,3,1,3,1,1,8,1,5,1,2,0,6,4,1,0,3,3,2,1,3,4,4,2,1,3,3,3,2,1
chr7:22266964-22318037,5,2,0,1,4,4,1,2,5,1,8,2,3,5,2,2,4,2,0,2,0,1,0,2,6,5,6,3,5,1
chr13:75621763-75727098,1,2,1,2,3,3,2,1,1,4,5,3,1,4,5,1,1,1,1,1,3,0,2,2,1,1,5,1,1,5
chr7:106097690-106099282,1,1,3,2,0,1,0,3,1,3,6,2,4,3,0,1,3,2,1,2,0,1,1,0,3,3,5,3,2,1
chr16:8915254-8917156,1,1,0,1,0,1,4,1,9,1,4,3,4,4,2,3,5,2,1,3,2,3,4,1,1,7,2,1,1,1
chr1:20757166-20773610,2,14,7,4,6,9,5,5,9,5,21,6,7,12,2,5,7,9,5,8,7,5,10,5,12,5,5,7,7,8
chr4:9641071-9641450,6,4,0,5,0,0,2,3,0,1,3,1,5,0,6,6,0,3,0,3,0,4,6,0,5,4,17,0,6,0
chrM:9060-9173,3,2,6,1,1,1,2,1,1,1,3,3,1,3,1,0,0,0,4,1,2,0,0,2,0,7,3,4,11,3
chr15:41696075-41699159,3,3,4,2,2,2,4,0,1,4,12,6,4,7,1,6,2,3,5,2,5,2,6,1,5,1,1,1,3,5
chr7:100991692-101000595,57,52,23,13,98,0,32,25,58,54,176,0,0,30,105,6,116,0,60,101,0,0,8,6,64,243,51,0,101,6
chr3:170113360-170122744,1,1,2,0,2,3,6,2,3,0,4,2,2,2,3,1,3,1,0,1,2,3,1,1,5,2,3,0,2,2
chr10:103439746-103440850,0,2,1,0,1,1,0,4,1,1,2,3,2,0,1,4,2,1,3,2,0,2,2,0,6,2,1,2,3,0
chr19:3660966-3662001,4,2,0,2,4,3,7,4,1,6,6,3,5,1,2,5,2,1,6,1,3,4,4,2,2,4,4,7,0,2
chr7:100994316-100997648,3,2,0,5,3,1,1,2,5,2,2,4,0,0,3,0,4,3,5,2,3,0,0,0,0,3,2,0,2,0
chr9:33953285-33963791,14,2,3,8,4,10,11,12,4,14,23,10,7,16,12,12,6,3,6,7,2,3,6,6,5,10,13,4,8,8
chr17:7906066-7906310,3,1,0,2,1,0,0,4,1,0,7,4,0,1,3,3,0,0,4,4,3,3,1,0,2,5,3,3,0,0
chr2:88857271-88857415,1,8,3,6,5,6,7,7,7,5,9,21,8,12,3,8,0,2,4,5,5,4,14,2,3,14,14,10,8,2
chr11:65504849-65505278,2,2,4,1,2,2,3,2,1,1,3,4,2,2,1,4,0,0,3,1,1,2,3,1,1,0,2,4,1,1
chr21:15833348-15842540,2,0,0,1,2,2,3,2,2,0,1,5,0,1,1,2,2,0,3,3,3,2,1,0,2,3,2,6,2,3
chr4:102304317-102315830,18,12,9,11,13,36,14,8,10,28,32,25,16,16,17,12,13,15,14,7,13,4,15,6,18,16,19,12,12,9
chr2:69358329-69363670,3,3,3,0,2,4,1,3,3,1,2,2,2,6,3,3,2,1,4,2,0,3,5,3,6,2,2,3,3,0
chr6:154787861-154792976,1,4,0,1,2,6,7,3,3,0,7,0,1,7,1,0,3,0,4,2,1,2,2,1,2,0,1,6,2,0
chr11:62527208-62527396,0,3,0,0,0,1,3,2,0,7,7,5,4,1,2,0,0,2,2,2,0,3,0,1,5,3,7,4,2,1
chr21:36338775-36344707,17,15,10,4,9,25,22,13,12,16,36,1,17,23,13,10,13,13,18,10,13,1,1,17,1,1,21,20,29,10
chr13:28174272-28177935,4,3,3,2,5,7,3,1,3,3,1,1,2,5,1,0,4,4,9,4,5,3,5,1,4,7,5,2,4,1
chr2:232787151-232796222,4,2,3,4,2,0,5,2,3,5,8,2,5,4,1,0,3,2,4,0,0,0,3,3,4,1,4,1,4,2
chr11:120474560-120477526,7,5,7,7,4,2,9,7,8,1,12,3,6,3,2,4,4,3,4,2,7,0,3,4,7,6,5,2,3,1
chr11:130260856-130261929,17,25,22,13,16,41,24,13,26,25,36,20,22,34,11,9,11,9,14,10,19,11,31,10,20,16,17,12,18,13
chr5:65988635-65994864,5,7,10,7,7,16,13,10,11,15,20,9,15,1,1,10,7,4,5,7,11,13,12,7,18,8,15,6,8,12
chr7:64543707-64544432,1,0,3,2,4,4,4,1,1,5,5,3,2,2,0,0,1,2,1,1,2,2,3,0,7,4,3,2,7,2
chrX:85303406-85308216,3,2,2,3,2,7,4,2,2,5,4,4,5,8,3,1,1,2,3,3,1,0,5,3,4,3,7,2,3,5
chrM:9294-9341,4,6,3,2,4,5,21,4,6,14,4,8,6,15,8,3,4,0,1,8,7,7,5,4,6,6,5,6,3,3
chr8:18765449-18804898,3,4,6,5,5,6,9,2,8,2,10,3,11,10,4,3,1,3,1,5,6,7,8,3,7,1,6,5,3,4
chr7:130120749-130122202,10,2,3,5,2,7,6,7,2,8,15,1,2,1,2,7,4,3,6,4,5,5,8,1,1,1,1,6,4,1
chr12:46229153-46243314,8,20,19,23,13,27,28,9,18,19,33,24,15,27,12,13,12,6,17,17,14,12,32,24,29,14,18,20,25,16
chr18:42027443-42049605,4,1,3,8,3,10,3,2,1,5,5,2,2,11,3,0,1,0,1,3,2,1,3,3,7,2,7,5,3,2
chr12:50427762-50429090,1,0,1,2,1,0,4,4,1,1,1,4,2,1,2,2,0,1,4,2,3,3,4,1,2,0,5,3,0,4
chr12:82857010-82857580,3,3,3,1,5,1,5,4,6,9,1,13,6,16,8,0,7,4,7,1,1,5,2,3,6,8,1,2,7,5
chr6:159682474-159688242,5,2,2,2,2,3,4,4,4,2,6,3,5,4,5,2,4,3,3,2,2,4,3,2,4,0,2,9,4,3
chr13:41811225-41819386,3,0,4,1,3,0,2,1,0,2,8,1,2,4,1,1,1,3,3,4,0,1,1,4,3,2,1,4,1,0
chr14:99257471-99257839,4,5,3,5,0,4,6,1,4,1,8,0,0,6,2,0,2,1,1,2,1,5,3,1,1,4,4,3,2,1
chr19:34430576-34434968,7,10,5,5,8,10,5,10,7,4,15,9,9,21,4,9,8,5,4,2,8,9,13,5,9,7,14,13,4,7
chr7:107791192-107793869,3,2,4,0,2,1,4,2,2,4,7,3,4,7,4,0,1,1,3,1,2,2,1,2,3,8,5,0,0,1
chr11:65500578-65500650,2,2,1,1,2,2,4,1,2,2,4,2,1,1,1,2,3,2,1,5,1,0,2,1,3,2,5,1,3,0
chr6:158282263-158314268,16,19,16,21,15,34,20,16,18,13,37,26,19,30,10,18,12,5,19,12,9,4,29,1,21,17,32,16,1,11
chr2:39112534-39112833,1,2,4,0,3,4,3,1,2,3,7,4,2,3,1,2,1,3,5,2,2,0,2,5,0,1,4,2,0,6
chrM:13418-13498,1,0,3,3,2,2,7,2,4,3,4,4,7,5,1,3,2,1,4,5,0,3,4,0,2,2,2,3,1,0
chr7:100355143-100355804,1,2,1,3,0,6,4,2,2,3,11,1,3,7,0,4,2,1,4,3,6,2,3,0,2,2,4,3,1,3
chr1:243545510-243573048,1,0,0,1,0,4,3,4,0,1,4,1,2,3,0,2,1,2,2,0,2,2,2,0,3,1,1,1,3,2
chr3:57242856-57248351,6,1,1,0,1,5,3,4,5,5,6,3,0,2,2,5,3,2,0,3,2,0,1,3,5,3,3,5,1,1
chr16:87975048-87984259,3,2,2,8,7,4,6,1,7,7,13,6,6,5,3,3,1,4,2,10,2,4,6,5,4,6,7,2,4,3
chr3:197865423-197875775,15,11,12,4,18,20,20,10,14,9,30,13,11,21,5,6,8,8,14,11,11,3,11,6,11,11,14,6,10,10
chrM:6002-6216,4,0,3,1,2,3,5,4,3,2,9,2,2,0,0,1,0,4,3,2,3,4,3,4,3,3,4,1,1,2
chrX:118654602-118654961,2,0,1,1,1,5,0,3,2,2,4,1,0,3,4,3,1,0,1,0,3,1,3,1,1,2,3,2,3,1
chr2:69337898-69338565,1,1,0,4,0,0,2,4,2,3,4,5,3,2,0,2,0,1,2,2,2,0,4,0,7,1,3,3,1,3
chr14:105587160-105707878,1,0,2,5,2,3,1,0,1,3,4,7,2,2,0,2,0,2,3,1,3,0,1,0,3,7,4,5,8,1
chr4:127921524-127939997,4,8,3,7,8,10,4,6,8,4,23,5,10,12,3,0,7,2,6,4,4,6,16,3,7,9,4,6,6,6
chr17:62680454-62680777,6,0,3,1,1,6,4,1,2,1,12,4,5,4,0,4,2,3,1,2,4,3,2,2,2,3,3,2,4,3
chr4:104518577-104519454,1,2,2,5,4,3,0,0,2,3,6,3,1,0,2,1,0,0,0,0,1,0,0,3,1,2,1,3,2,2
chr2:85368686-85371562,3,8,5,1,1,6,6,4,2,2,5,4,4,2,2,7,4,2,2,4,1,2,6,2,4,4,4,3,4,0
chr9:20819796-20823115,5,10,2,5,5,6,9,4,7,6,5,6,4,8,6,3,3,1,4,2,5,4,10,6,9,5,6,6,4,5
chr5:170878097-170896115,3,6,5,1,5,4,2,3,1,6,1,5,2,4,1,2,2,0,1,3,2,0,4,0,4,4,1,0,1,4
chrM:3739-3966,1,3,3,6,2,0,0,1,3,2,3,0,0,7,4,1,2,0,2,5,2,2,2,0,0,2,1,0,4,1
chr9:83682951-83686155,3,3,1,1,3,4,4,2,2,2,6,5,6,12,8,3,2,1,6,5,4,1,3,1,5,2,8,6,2,2
chr2:88857241-88857416,1,1,0,8,3,1,3,4,0,0,7,4,7,12,1,2,0,1,6,3,2,1,14,3,8,7,2,4,4,3
chr7:8022483-8071131,0,1,1,2,4,3,5,2,0,0,8,5,4,3,2,2,0,2,1,1,2,1,5,2,1,2,1,2,2,2
chr3:197104903-197119530,3,3,3,2,4,5,3,3,9,3,9,7,4,2,3,4,2,3,1,5,4,3,8,4,3,3,4,2,5,4
chr3:47425485-47428670,4,3,6,3,5,4,6,1,2,3,5,4,8,5,1,4,3,2,3,3,2,2,3,2,8,3,4,6,1,7
chr1:42265115-42278672,9,3,3,5,6,11,10,4,6,6,13,1,8,14,7,5,2,0,6,1,7,3,10,0,6,5,6,5,2,3
chr2:169538013-169544835,1,6,1,0,1,4,4,2,3,4,2,0,3,4,0,0,1,1,3,2,2,2,6,3,1,1,1,1,1,0
chr4:139137630-139139497,6,3,0,2,1,8,4,2,4,2,13,3,2,11,3,2,1,2,2,2,2,3,5,1,3,7,3,2,5,1
chr2:159324225-159324477,8,8,2,2,2,1,6,9,6,7,11,4,5,1,6,0,0,7,10,4,13,3,3,0,7,17,11,9,0,2
chr18:75285448-75288648,1,3,2,3,0,4,0,3,1,1,5,1,4,4,0,2,2,1,3,2,1,1,0,1,1,3,3,0,1,3
chrX:140783175-140784659,92,92,116,1,127,202,135,56,95,154,348,123,124,145,90,155,55,57,123,99,1,96,1,76,114,126,147,69,1,136
chr11:65500575-65500681,3,1,0,1,1,0,2,0,2,6,2,2,2,4,2,2,2,0,3,4,1,2,2,1,3,0,2,1,1,1
chr14:34862044-34862322,3,1,2,1,2,4,7,5,7,4,5,7,3,13,7,2,5,2,6,3,2,4,5,3,5,5,8,3,3,4
chr9:33351560-33352719,4,2,5,4,6,7,4,8,4,5,10,4,8,10,3,5,1,2,3,4,7,5,5,2,3,7,9,7,5,3
chr8:140585119-140605914,3,0,1,1,2,1,2,1,0,2,3,2,1,2,1,2,2,2,1,1,3,1,2,0,3,5,2,1,1,0
chr12:45926142-45928859,2,3,6,2,2,5,4,3,2,5,8,3,0,5,3,1,2,4,2,2,1,0,4,3,3,3,5,6,7,0
chr5:142885298-142932125,2,2,2,5,1,1,1,5,4,5,6,1,5,4,2,3,2,1,5,2,1,3,2,1,1,1,3,5,2,2
chr15:65752379-65761438,1,1,5,3,1,2,3,0,2,5,5,2,6,4,2,2,0,1,4,2,2,3,0,1,7,1,2,0,3,0
chr14:88574693-88578140,4,1,5,1,1,3,5,1,1,0,5,4,1,5,2,1,1,0,1,1,3,1,2,0,2,2,4,1,3,4
chr11:65500883-65501205,2,3,4,0,1,5,4,6,5,4,1,2,2,3,1,1,3,0,3,2,1,2,7,0,5,2,0,1,0,4
chr5:73078180-73082825,0,1,1,1,1,2,3,1,4,3,5,1,2,5,0,1,2,0,1,0,2,0,1,2,4,0,2,3,4,2
chr2:241407537-241413421,4,3,2,4,0,8,6,4,5,0,11,8,3,10,4,2,0,2,2,5,4,1,3,0,5,0,3,1,3,2
KI270905.1:4737029-4747949,1,2,5,2,5,6,4,5,6,2,9,4,1,3,4,1,2,2,4,4,2,5,8,5,6,8,1,5,3,1
chr2:233388257-233390483,1,1,0,0,1,2,3,3,1,0,6,3,4,2,5,1,1,2,2,0,2,2,3,1,2,4,2,1,1,0
chr15:90217439-90221765,1,3,2,3,5,4,3,4,4,3,5,3,5,4,5,0,1,1,3,1,1,1,2,5,4,1,2,0,1,1
chr2:158470942-158474621,1,0,0,2,0,1,5,6,2,1,7,2,3,2,0,0,5,5,1,2,5,0,2,0,3,1,2,2,3,2
chr2:189791790-189818180,7,7,11,6,6,12,6,10,5,8,21,8,11,17,6,4,5,11,7,5,3,4,15,6,7,10,10,11,10,4
chr20:2947982-2965202,5,1,2,3,0,3,5,0,0,2,1,2,4,2,3,3,1,1,3,2,6,2,6,2,2,3,1,3,2,2
chr10:124681607-124682379,5,6,5,8,7,5,9,1,7,2,12,6,1,9,6,4,4,3,4,3,8,2,3,10,6,4,9,5,5,2
chr5:143037196-143057747,4,5,10,4,5,7,5,6,8,12,16,9,8,6,5,8,7,4,8,0,4,6,8,8,1,5,7,4,10,5
chr10:5699525-5714207,3,1,5,3,5,8,3,2,3,1,5,1,2,3,0,5,5,2,12,2,1,2,4,1,7,3,8,5,3,1
chr7:131375424-131399433,4,4,3,4,1,5,6,1,1,10,14,2,4,10,1,2,1,1,3,2,2,6,8,2,2,2,4,2,2,2
chrM:5901-6189,1,2,4,2,5,4,5,6,3,2,8,0,4,0,6,5,3,4,3,3,6,3,2,1,2,7,2,0,2,4
chr10:15816835-15847943,5,6,7,4,7,14,20,4,5,9,28,10,12,18,5,12,4,5,9,13,5,4,12,4,16,13,20,7,10,5
chr11:65500459-65500538,6,4,5,3,3,2,8,2,8,4,17,4,5,10,5,1,6,8,16,7,3,1,3,3,2,9,1,7,3,3
chr11:65499836-65499937,3,2,0,3,2,0,1,5,2,1,4,2,4,3,3,0,0,0,1,4,3,1,0,0,5,2,9,1,2,0
chr16:70258980-70262524,0,0,0,4,0,0,2,2,3,1,3,0,4,1,4,0,3,2,2,0,2,2,5,2,2,3,2,3,0,2
chr1:173992755-173993135,2,4,2,3,6,2,5,2,2,5,4,5,2,5,2,1,1,2,4,0,4,4,8,4,4,2,3,1,2,1
chr11:65500548-65500636,3,0,4,1,1,2,5,1,3,3,2,4,1,5,1,2,1,1,7,3,2,1,4,3,5,1,2,3,0,1
chr15:64974602-64983593,5,6,2,5,4,5,9,3,4,6,14,4,3,11,7,5,4,5,2,1,3,6,9,1,7,2,11,3,6,5
chr19:5604583-5604936,2,2,2,6,3,3,13,6,5,5,12,9,2,6,3,1,3,5,2,5,2,3,4,3,6,12,10,5,5,0
chr9:76067955-76107351,2,2,2,6,0,5,8,5,2,4,1,2,3,2,2,2,3,1,2,1,3,1,6,1,2,4,3,2,5,1
chr3:172251260-172310881,2,3,5,5,5,5,2,3,1,3,7,4,7,5,4,1,1,1,9,5,4,4,5,0,2,5,4,4,3,4
chr12:120154970-120155719,8,4,4,7,5,7,6,9,8,10,18,9,12,6,3,8,7,10,3,6,12,2,9,8,7,3,6,13,9,3
chr17:82563354-82568201,1,0,1,1,2,3,1,3,1,5,3,4,1,0,2,0,1,2,1,1,3,1,2,0,5,4,4,4,2,1
chr9:86305192-86310017,13,8,8,13,13,11,9,2,7,8,26,12,15,13,2,11,10,8,6,8,9,4,6,5,15,15,11,9,13,2
chr11:65499781-65499846,2,2,2,3,2,1,5,0,1,0,2,3,3,2,0,1,1,1,2,2,0,2,2,1,1,2,4,3,3,2
chr3:56627037-56628614,3,3,2,1,8,10,4,3,4,7,14,2,2,6,6,7,4,0,7,5,8,3,6,9,8,9,4,2,6,4
chr9:133412299-133412921,5,2,2,1,1,5,8,2,2,2,8,4,2,6,3,7,6,5,5,6,4,2,4,4,5,5,8,3,1,3
chrM:11233-11410,4,16,8,8,4,11,38,5,15,9,23,13,7,15,4,10,19,4,8,11,8,4,11,10,8,9,1,9,10,7
chr11:68551121-68564432,5,0,1,0,2,3,5,5,2,2,7,6,1,6,3,3,5,3,3,0,3,0,1,1,3,3,3,2,3,1
chr1:247156406-247159813,44,65,63,43,57,55,79,64,66,72,125,56,42,101,33,46,41,30,65,43,35,33,91,37,91,74,85,43,50,61
chr11:65500535-65500623,7,4,4,5,1,2,6,7,2,5,13,6,3,7,6,6,5,6,8,2,3,0,1,2,1,12,12,1,6,3
chr19:47264603-47264946,0,1,0,2,0,1,0,3,4,6,1,1,4,3,1,3,4,2,4,4,1,3,3,1,4,8,2,7,5,2
