ID,1032245-N_bwa.ciri2,1039868-N_bwa.ciri2,1042353-N_bwa.ciri2,1042745-N_bwa.ciri2,1043773-N_bwa.ciri2,1045386-N_bwa.ciri2,1045549-N_bwa.ciri2,1046191-N_bwa.ciri2,1046287-N_bwa.ciri2,1046349-N_bwa.ciri2,1046499-N_bwa.ciri2,1047291-N_bwa.ciri2,1047831-N_bwa.ciri2,1047912-N_bwa.ciri2,1048720-N_bwa.ciri2,1049983-N_bwa.ciri2,1050700-N_bwa.ciri2,1051316-N_bwa.ciri2,1054390-N_bwa.ciri2,1056166-N_bwa.ciri2,272577-N_bwa.ciri2,451368-N_bwa.ciri2,477022-N_bwa.ciri2,515975-N_bwa.ciri2,522638-N_bwa.ciri2,548142-N_bwa.ciri2,649867-N_bwa.ciri2,685749-N_bwa.ciri2,843725-N_bwa.ciri2,99272-N_bwa.ciri2
chr4:127669036-127687867,4,0,3,0,2,9,6,0,4,5,3,5,2,6,8,5,0,0,3,5,0,3,3,2,6,7,3,2,3,6
chr4:147939825-147955374,6,2,0,0,2,3,3,7,2,3,6,5,6,5,3,4,0,0,2,3,3,2,3,0,4,3,0,0,4,0
chr16:18841565-18845651,5,6,0,6,3,7,5,6,4,3,4,2,2,7,4,7,4,4,0,3,6,3,3,8,3,6,4,7,2,7
chr22:41125864-41140257,2,3,5,3,5,7,2,0,5,2,5,5,0,8,0,3,7,3,5,0,0,0,3,2,0,4,5,0,6,0
chr10:7243558-7285954,3,7,6,5,10,5,11,5,9,0,4,3,7,9,7,5,5,4,2,6,5,7,13,2,3,8,6,6,7,16
chr9:19288596-19300331,5,5,0,4,6,6,6,4,4,0,3,6,6,4,0,6,3,0,4,4,3,5,2,2,0,2,4,2,5,5
chr1:197583152-197611976,0,6,5,0,2,2,0,2,2,2,2,3,3,0,0,0,0,3,4,3,4,2,7,2,3,6,0,0,5,3
chr19:23358430-23362725,48,42,23,21,42,47,20,33,43,48,44,43,24,32,16,36,37,17,48,45,23,25,34,40,33,46,41,21,34,42
chr12:29293300-29297200,2,4,3,4,0,3,6,3,0,0,2,3,3,0,0,2,0,0,7,3,0,2,2,5,0,6,3,2,4,3
chr3:71015549-71053773,22,13,7,4,10,11,9,12,11,10,15,15,5,5,9,7,7,12,13,16,6,4,8,4,11,15,16,8,7,16
chr11:77683710-77693611,17,19,10,14,11,25,18,7,21,12,12,18,15,23,6,16,12,14,15,26,10,4,13,15,17,17,18,13,16,17
chr2:109585126-109593119,6,3,2,2,2,10,3,3,0,4,8,3,2,3,2,2,8,0,4,4,2,2,2,5,4,6,4,4,3,5
chr15:56388472-56394834,2,5,0,0,4,6,5,0,4,0,3,4,2,5,0,4,9,3,4,6,0,3,7,0,6,5,4,0,0,6
chr1:92563642-92636336,0,0,0,0,4,0,2,0,0,6,3,0,3,2,3,0,6,4,3,2,2,4,3,0,0,3,0,0,3,7
chr15:41696075-41699159,4,6,2,2,4,14,7,3,9,6,5,7,10,0,4,7,3,4,0,6,2,0,11,0,3,9,8,3,6,3
chr18:54271360-54274090,0,2,2,2,2,0,5,3,4,0,4,0,2,2,2,0,7,0,4,5,0,4,3,4,0,3,0,5,2,6
chr5:149977628-149982297,2,0,2,2,2,2,2,2,3,0,2,0,0,2,4,0,0,0,2,2,3,0,0,0,2,0,0,2,3,2
chr4:107944970-107947537,0,0,3,2,3,2,0,0,4,0,0,0,3,0,2,4,0,0,0,4,3,0,2,3,5,3,0,2,0,3
chr8:73673107-73739868,0,4,0,0,0,0,2,0,3,0,4,2,0,2,0,2,4,0,0,2,2,2,2,0,0,2,2,3,2,5
chr6:149378018-149379518,3,0,0,0,0,4,4,0,3,3,2,3,2,3,0,2,3,0,0,3,2,3,4,0,0,0,2,0,2,5
chr10:15816835-15847943,9,17,11,9,11,23,21,10,10,7,8,13,15,16,7,18,12,9,11,13,7,12,22,9,6,9,8,7,9,20
chr18:54159765-54205157,3,3,2,0,3,3,5,0,0,4,5,0,0,3,0,2,3,0,2,4,0,2,5,2,3,6,2,0,2,2
chr3:67495798-67508903,19,9,12,10,16,27,19,11,0,11,12,14,13,15,8,19,14,10,17,13,16,12,19,4,10,20,13,16,8,26
chr1:9931891-9934860,32,17,23,9,23,23,41,21,11,12,18,28,18,15,14,20,14,19,18,16,15,12,26,17,19,33,22,18,13,32
chr17:59731421-59738947,5,12,9,17,19,12,12,10,10,9,12,17,9,9,7,22,15,10,9,10,10,4,15,9,13,24,8,7,12,19
chr6:131145285-131169273,0,4,3,2,3,3,6,0,4,0,0,2,2,0,2,0,3,0,2,2,0,3,0,0,2,3,6,0,0,2
chr3:184886110-184900972,2,0,2,0,2,2,2,4,0,4,2,0,5,0,0,0,2,0,0,3,0,5,0,2,2,4,0,3,0,3
chr11:34090179-34092056,3,2,0,4,0,2,7,4,5,5,3,4,5,0,4,7,5,2,4,7,2,4,4,5,6,7,11,8,3,6
chr4:105446383-105456745,5,7,0,2,4,7,11,5,3,5,7,10,3,0,3,4,5,0,6,3,5,5,0,4,2,0,3,2,10,5
chr19:11722954-11725327,0,2,0,0,4,3,5,3,0,2,0,5,3,3,4,2,3,0,5,5,4,8,2,3,2,6,3,0,3,5
chr3:51541498-51552063,5,14,19,18,18,17,41,15,7,6,14,28,18,8,15,15,18,20,17,20,12,10,23,12,17,15,8,20,20,16
chr9:137811461-137818138,0,4,3,5,2,2,4,7,6,5,4,10,6,2,0,5,0,4,3,0,0,0,9,5,6,3,4,0,0,3
chr3:33068230-33068970,3,0,2,0,2,3,4,0,0,4,2,2,0,4,0,0,0,0,2,2,0,0,0,0,4,2,2,0,2,4
chr1:27789562-27793632,0,3,0,0,3,0,8,0,4,0,2,3,2,3,2,2,0,2,0,5,3,0,0,0,2,0,5,3,0,3
chr12:50427762-50429090,5,5,2,0,2,3,4,2,3,0,2,6,3,0,0,2,2,4,7,5,0,6,2,2,2,6,5,2,0,6
chr12:82857010-82857580,5,4,3,5,6,19,7,9,10,8,10,9,9,11,16,10,11,5,7,15,2,10,3,3,4,7,7,2,7,14
chr18:79096476-79126375,0,7,0,0,3,0,2,3,3,0,2,0,3,2,0,0,0,0,2,3,0,3,3,3,0,2,4,0,2,0
chr1:26942660-26943065,0,5,3,3,3,7,17,5,0,4,8,0,0,6,2,5,9,3,8,9,4,6,5,3,5,2,4,6,3,6
chr15:80120328-80122800,26,22,13,14,22,27,39,27,30,11,26,23,18,20,12,21,28,22,24,20,17,18,22,25,25,22,26,16,19,33
chr22:50372020-50394135,8,11,9,3,13,19,15,5,11,11,9,12,8,7,12,15,4,5,12,12,6,5,3,7,5,10,12,6,7,15
chr4:37631385-37638504,8,14,11,5,16,16,59,23,12,11,22,18,12,6,17,15,14,13,23,19,15,29,19,24,10,18,27,36,11,22
chr6:99412551-99416428,2,2,2,2,3,3,3,4,9,2,0,4,3,3,2,6,3,2,3,3,2,0,5,0,3,0,3,2,4,2
chr12:123586747-123590449,0,2,0,0,0,0,0,2,3,2,3,0,0,3,0,2,3,4,4,4,3,4,3,3,0,0,3,3,2,0
chr7:42023468-42048696,0,0,0,0,0,5,4,0,7,0,2,6,0,0,3,2,4,3,0,2,3,3,0,3,0,2,4,2,0,0
chr12:51008476-51010766,0,2,2,0,3,2,5,0,3,3,0,2,5,3,0,2,3,0,2,0,2,2,4,0,0,0,0,0,0,4
chr5:61472681-61473037,2,5,7,3,7,4,13,6,0,11,6,6,4,9,0,9,12,2,13,10,5,9,14,8,6,5,5,7,9,7
chr11:59658866-59659469,2,4,0,0,6,0,2,5,2,0,6,4,5,3,3,3,5,0,6,4,0,2,4,2,3,3,2,3,3,3
chr20:35721740-35725155,7,4,3,6,10,10,9,6,5,2,8,9,6,6,5,9,7,5,9,9,5,2,11,4,0,6,4,7,10,7
chr2:199308760-199328910,14,14,13,7,13,10,11,21,15,7,11,15,14,8,5,17,6,6,15,16,6,11,21,7,8,13,17,14,9,14
chr12:29339851-29341816,0,3,3,3,5,5,0,2,0,0,5,2,0,3,0,2,2,2,2,3,0,2,4,0,2,4,0,0,3,0
chr6:89083753-89084643,0,5,5,4,2,8,0,0,3,0,2,2,5,2,4,5,0,0,3,4,3,0,3,2,3,3,0,0,4,2
chr7:152220523-152238826,2,2,2,3,4,6,5,3,0,3,0,2,0,2,3,4,2,0,2,6,4,4,2,4,0,6,2,0,2,7
chr5:74634684-74636498,7,2,0,3,0,7,0,3,5,0,0,2,3,0,0,7,5,3,2,0,0,0,6,2,0,4,0,6,0,2
chr9:83678441-83686155,13,19,10,12,14,14,20,10,17,11,2,12,16,13,7,10,11,12,5,15,12,10,17,13,5,21,15,10,6,14
chr1:117402186-117442325,8,17,18,13,16,15,29,14,18,16,13,11,16,21,12,20,18,15,12,8,19,11,26,10,11,13,9,13,16,32
chr10:7367649-7381949,4,6,7,0,6,7,6,4,0,0,2,4,5,6,0,0,2,2,5,2,6,5,3,3,0,9,4,2,3,12
chr6:25515675-25520337,3,2,0,0,0,0,2,0,3,0,4,3,3,3,0,5,2,0,0,4,0,0,2,3,0,0,2,2,2,0
chr2:8908621-8958642,28,27,14,9,17,25,24,21,14,23,29,16,12,12,15,19,8,11,29,9,12,14,12,19,16,24,27,17,21,34
chr2:230442937-230450255,10,5,2,3,11,13,15,6,11,0,6,4,10,4,3,9,5,5,10,8,3,0,6,2,5,9,2,3,8,7
chr20:35858302-35871829,5,2,2,3,6,6,0,2,2,2,0,3,6,2,3,7,6,0,3,4,3,0,3,2,5,6,5,2,0,12
chr22:44802077-44825593,2,2,0,0,2,3,0,2,3,0,0,2,2,0,0,0,0,0,6,5,0,4,0,0,3,4,2,2,0,3
chr12:120782655-120784593,25,23,16,20,24,35,40,24,10,15,36,41,22,24,16,34,27,30,27,21,13,21,24,20,20,45,15,21,17,43
chr2:15551493-15558634,3,0,0,3,4,5,2,2,8,0,8,2,2,4,0,3,3,2,3,0,0,3,4,3,0,6,2,0,4,3
chr10:68487144-68493570,2,3,3,4,5,5,9,5,2,2,8,3,2,7,0,9,5,0,7,3,0,0,5,5,6,3,3,0,4,12
chr12:109139397-109140058,4,4,2,0,2,4,4,5,6,5,7,2,2,6,2,5,4,0,5,9,3,3,8,5,3,7,5,8,6,8
chr16:11020193-11126146,6,7,4,6,10,4,14,5,4,8,8,7,5,5,4,8,7,4,5,10,4,5,13,5,5,8,5,6,3,10
chr21:43746079-43749080,2,4,6,2,2,4,5,7,3,0,2,6,2,3,2,4,0,0,3,2,2,5,7,3,0,6,0,3,0,9
chr7:156826605-156836885,6,8,2,3,8,6,8,10,6,6,7,13,6,6,3,8,5,7,10,10,4,13,9,6,6,12,7,3,6,13
chr3:107710452-107733023,0,0,2,0,4,4,7,3,2,2,0,2,2,0,2,3,2,2,2,4,3,2,0,0,3,3,0,4,2,4
chr6:57193842-57210445,3,2,2,3,4,10,4,0,6,3,0,4,7,4,6,5,3,0,5,4,2,3,2,5,4,6,2,2,2,5
chr5:31448547-31451640,0,0,0,2,0,2,0,3,2,0,0,3,4,3,0,0,0,2,2,0,2,2,3,0,3,5,2,2,3,4
chr6:149771162-149773169,2,0,0,0,5,4,5,2,3,5,4,4,0,4,0,4,0,0,4,6,0,2,2,3,0,10,6,2,0,2
chr2:108771701-108773046,10,14,5,4,9,6,8,7,9,7,9,9,4,12,6,12,4,2,8,6,10,11,13,10,5,13,6,9,9,11
chr4:128936655-129003876,0,2,0,0,0,3,0,2,3,2,3,3,2,2,0,2,0,2,5,0,2,2,3,0,0,2,4,2,2,2
chr10:103439746-103440850,2,0,4,0,2,2,4,3,0,0,0,0,2,5,0,2,3,0,2,5,0,0,0,5,0,0,6,2,6,3
chr8:119788338-119797846,6,0,3,0,0,2,3,0,2,0,2,2,3,0,0,3,2,2,3,0,0,0,3,2,4,3,0,0,3,2
chr6:159682474-159688242,3,2,2,4,2,10,5,3,9,3,8,5,5,7,0,5,3,5,5,3,0,0,10,4,4,9,0,5,5,7
chr4:128992167-129003876,54,50,43,30,52,75,72,27,32,36,62,37,38,39,36,72,59,26,47,48,26,24,72,28,46,42,35,34,45,28
chr3:197865423-197875775,24,12,18,11,17,24,29,21,23,24,29,35,28,24,16,23,22,19,31,36,17,8,25,21,20,36,23,22,25,22
chr17:28163543-28172618,3,3,0,0,2,2,3,3,0,3,2,7,0,2,0,7,0,0,0,2,0,3,5,0,2,4,5,4,4,7
chr14:99458279-99465813,43,46,24,28,49,33,57,26,47,26,37,27,51,41,21,66,29,26,40,48,26,20,49,28,37,52,37,38,38,59
chr5:134741063-134744052,2,4,3,3,2,7,8,5,8,4,9,9,3,7,2,9,4,0,8,7,7,8,3,13,5,9,3,8,6,10
chr15:75859878-75873568,3,0,2,3,2,5,8,3,5,4,6,9,4,2,4,9,6,9,2,7,3,4,6,10,3,8,5,6,2,6
chr11:61366045-61367998,13,12,6,6,14,9,24,7,14,13,10,18,14,8,11,17,9,8,17,9,10,8,21,10,15,10,14,11,13,23
chr16:18797925-18798834,2,0,4,0,7,0,4,0,0,0,3,0,0,2,0,3,2,2,2,0,2,0,3,0,0,3,2,0,2,4
chr2:235797759-235807331,0,3,0,3,3,4,4,3,2,0,3,4,2,0,0,5,4,2,3,0,0,0,0,2,0,2,2,0,2,4
chr3:63912588-63913225,3,7,4,7,12,4,15,5,6,6,5,5,3,4,4,8,9,3,8,11,3,8,13,8,5,7,5,7,3,10
chr3:52412811-52414587,6,3,0,3,0,5,5,4,4,0,7,4,4,5,0,4,8,4,3,6,3,0,4,4,0,4,2,3,3,6
chr3:138570318-138572984,0,8,0,3,12,14,15,8,0,11,0,16,8,0,2,0,9,3,0,0,2,0,14,7,4,9,0,12,14,14
chr3:33684359-33696933,5,13,4,0,13,11,8,3,12,2,6,8,6,5,3,4,5,13,0,4,3,5,6,3,5,10,4,12,7,10
chr6:158282263-158314268,22,28,18,0,23,25,37,28,19,14,22,30,26,30,6,39,23,11,30,33,15,14,39,16,10,24,27,31,22,53
chr16:80684538-80685129,0,0,4,2,2,0,5,2,3,0,3,6,0,0,4,5,0,5,3,4,2,6,7,3,2,2,0,4,2,4
chr10:101667886-101676436,11,9,13,6,19,15,30,22,10,7,6,8,11,12,13,17,8,16,21,17,11,14,11,22,13,14,16,10,10,14
chr9:33953285-33996333,2,2,0,0,2,0,8,2,2,2,2,0,4,4,2,4,0,0,3,0,2,0,0,0,4,2,4,2,3,0
chr6:170543601-170549113,3,3,4,2,3,8,4,4,3,3,5,5,2,5,0,5,3,0,5,3,0,3,2,2,0,4,3,0,0,6
chrX:118584735-118590302,4,2,4,2,2,8,0,3,0,0,0,4,3,3,2,0,2,2,0,2,2,0,6,0,0,2,0,2,2,2
chr3:129880309-129880559,6,6,3,6,10,9,13,5,7,9,6,11,9,3,9,10,4,6,5,5,0,10,7,3,7,10,6,7,7,15
chr8:70159505-70162854,17,7,7,5,22,13,12,12,8,4,15,19,8,16,5,8,14,14,11,16,7,5,13,10,14,13,10,0,7,15
chr1:155765000-155766709,4,4,2,8,8,5,10,4,10,5,5,4,0,10,6,12,4,3,5,5,6,3,8,5,4,3,0,8,5,5
chr5:132883340-132885119,3,0,0,0,0,0,2,0,0,4,2,0,2,2,0,3,2,3,3,2,3,3,3,0,0,6,2,0,4,0
chrX:155415575-155419562,0,4,0,0,2,7,2,2,0,2,0,5,2,7,3,0,2,3,0,2,0,0,0,2,0,2,3,3,4,5
chr12:1371833-1444750,0,4,4,3,4,6,3,5,2,0,5,3,4,0,3,0,0,2,2,3,0,3,2,2,4,2,0,0,3,0
chr9:37126312-37126942,18,10,10,14,12,19,24,3,11,4,11,15,9,19,7,12,12,11,9,7,4,8,20,11,11,14,10,11,16,20
chr20:2964272-2965202,19,12,20,4,16,29,51,19,25,13,36,15,28,20,15,30,26,15,28,14,19,21,24,12,16,39,19,15,16,38
chr9:35295696-35313989,8,12,5,3,8,8,15,11,9,16,15,22,12,3,0,12,10,11,9,12,5,11,9,7,8,23,17,4,5,23
chr12:69755384-69756663,3,2,2,0,2,0,2,4,2,2,2,0,0,3,0,2,0,0,3,3,0,0,3,2,0,3,3,0,0,3
chr2:47373463-47375299,0,2,3,0,4,0,3,3,2,0,3,0,2,2,0,2,3,2,4,0,0,0,0,0,0,0,6,3,2,6
chr6:2263601-2273417,2,7,3,10,4,7,14,4,5,5,10,8,7,5,2,7,4,0,11,12,2,0,9,5,8,5,14,3,3,13
chr8:70213903-70216764,12,12,8,9,14,20,12,13,7,8,21,27,10,7,7,8,11,12,19,15,16,17,10,9,2,16,8,2,14,24
chr3:57847197-57858159,4,3,3,0,6,4,4,3,0,0,0,3,0,0,4,2,0,0,0,0,2,0,3,0,4,2,0,0,2,5
chr3:9418733-9418882,0,2,0,2,0,0,3,0,0,0,3,5,3,0,0,5,0,0,4,4,0,2,0,2,2,2,2,2,0,6
chr2:229858772-229860531,5,2,2,0,3,2,6,2,0,0,2,0,4,4,0,0,2,2,4,2,0,2,0,0,0,0,2,0,2,6
chr2:69358329-69363670,0,3,2,0,5,0,0,2,3,3,6,3,4,3,0,7,4,2,6,5,2,0,0,2,4,5,2,2,2,6
chr19:9652953-9653881,0,2,2,2,4,0,2,2,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,4,2,2,2,0,2,2
chr6:18159883-18166378,4,4,0,0,5,5,6,3,6,4,0,3,2,0,0,0,2,0,2,0,2,7,0,0,3,2,0,3,3,4
chr18:51058125-51059916,0,0,0,2,2,0,2,0,0,0,3,3,0,0,0,3,0,2,3,3,0,0,0,2,2,2,2,2,3,2
chr12:31442775-31447769,0,2,2,0,2,4,4,4,0,0,4,3,3,3,0,0,5,0,3,2,2,0,3,2,6,0,5,0,0,4
chr17:82900651-82911789,3,7,2,0,2,0,10,4,2,0,8,3,5,3,2,3,4,3,4,0,0,0,7,0,0,6,5,2,3,6
chr5:143037196-143057747,5,9,16,9,4,10,13,12,7,4,9,22,8,6,7,11,6,5,12,9,5,6,11,6,10,14,9,10,9,9
chr8:127890589-127890998,2,3,3,0,2,4,4,3,4,0,2,4,5,7,3,5,2,0,5,3,2,0,7,3,2,3,4,5,0,9
chr1:7777160-7778169,2,6,7,9,14,11,23,8,10,4,18,7,2,11,10,11,10,8,9,12,4,11,18,9,3,15,8,13,8,18
chr1:9931891-9935627,2,3,0,0,3,6,9,0,2,4,3,5,0,2,0,3,3,0,4,0,4,0,2,2,3,6,3,3,0,4
chr6:144537582-144542870,4,5,4,0,3,2,5,0,7,0,4,0,7,0,2,6,2,3,0,0,0,3,2,3,0,9,0,0,6,0
chr14:71413948-71529370,11,11,10,2,9,9,14,12,11,7,9,10,11,11,5,13,10,9,17,9,5,6,8,7,11,17,10,7,11,19
chr7:2437804-2443746,0,4,0,0,4,2,3,2,2,2,3,3,3,4,0,3,2,0,0,3,5,4,2,0,4,4,2,3,3,5
chr12:82386803-82403130,2,2,0,2,2,2,3,3,0,0,5,2,2,0,0,2,0,2,0,4,4,0,0,0,0,0,3,2,0,3
chrX:41660439-41671530,2,3,2,0,0,0,0,0,3,0,0,0,7,2,3,2,3,0,0,3,0,2,0,4,0,5,0,3,2,2
chr18:21765772-21819646,8,9,4,3,3,9,5,3,7,3,8,12,8,7,4,9,3,2,9,6,3,8,11,4,11,13,10,4,4,9
chr4:152411303-152469988,4,8,7,8,10,8,5,5,6,8,9,7,0,8,2,6,9,4,6,11,4,6,9,0,3,10,4,0,10,13
chr5:146254943-146258593,7,2,3,2,3,3,9,5,2,2,2,5,3,4,3,4,0,0,6,4,3,7,6,2,2,5,3,2,3,7
chr18:50918110-50932360,0,0,0,2,2,5,5,3,0,2,2,2,3,0,0,2,0,2,2,2,2,2,0,0,0,2,2,0,0,3
chr6:167022409-167033971,2,6,2,0,7,6,0,0,5,0,4,3,3,4,0,0,0,2,0,3,3,5,6,5,0,4,3,3,0,2
chr7:139715932-139717015,8,8,2,0,5,6,4,8,3,4,8,9,7,6,9,13,13,7,12,11,7,10,16,5,4,8,10,7,9,10
chr4:77773081-77776392,16,9,6,7,8,17,10,11,11,3,7,10,11,9,5,11,9,7,10,6,9,6,14,5,5,14,11,11,6,16
chr14:63998914-64022863,6,7,2,4,10,5,15,2,5,3,10,4,7,3,0,0,2,3,3,8,3,2,4,0,7,4,4,8,3,7
chr1:15937163-15938006,0,6,6,2,0,3,8,0,2,0,2,3,0,5,5,2,0,0,4,3,2,0,3,4,4,7,3,3,4,0
chr16:47497399-47547548,5,2,0,4,3,2,8,2,5,4,7,7,5,6,3,5,3,0,8,4,3,3,6,2,0,4,8,3,4,4
chr19:5047476-5082504,2,4,2,3,7,7,9,3,3,3,0,5,2,2,0,5,0,2,5,3,6,4,5,4,7,3,5,2,4,7
chr1:197583152-197715074,0,0,0,0,2,2,9,2,5,0,2,0,2,0,2,4,0,0,0,0,0,2,2,3,0,0,2,2,5,5
chr3:172251260-172262083,2,3,3,2,3,5,7,4,7,5,4,4,2,5,0,0,4,0,6,3,5,3,5,5,6,2,3,8,5,6
chr2:47373463-47374048,2,8,5,0,9,5,10,6,13,2,11,10,2,2,0,3,7,5,8,10,8,7,5,8,3,11,7,4,4,7
chr1:20770930-20773610,11,8,6,8,12,6,18,14,6,5,12,13,8,14,7,12,5,4,18,14,7,9,16,14,11,14,12,5,13,21
chr7:140355668-140369682,0,0,0,4,2,2,2,0,2,0,4,0,0,0,5,2,0,0,2,0,2,0,3,0,0,3,2,3,2,2
chr2:20254863-20256170,6,3,0,0,6,3,2,4,0,0,2,2,0,3,0,7,3,0,0,0,3,2,8,2,0,8,4,2,3,3
chr11:34970139-34984728,0,0,4,0,3,2,3,3,5,0,2,4,0,0,0,0,4,4,2,3,0,0,6,0,2,3,0,0,3,4
chr1:65913245-65918835,2,0,8,5,0,2,12,0,3,0,0,3,5,0,0,4,2,0,0,0,3,3,9,0,4,0,4,4,2,12
chr20:36911218-36912552,0,0,0,0,3,0,0,2,2,3,3,2,4,2,3,2,2,0,3,0,2,3,2,2,0,3,0,3,0,7
chr2:15461201-15478289,3,3,2,0,3,4,7,2,0,3,5,2,2,2,2,2,0,0,3,4,2,2,6,3,2,2,2,2,0,2
chr20:34029769-34031604,0,2,2,0,0,2,2,0,2,0,5,2,2,5,0,2,2,0,3,3,0,3,0,0,4,2,3,0,4,3
chr9:33960826-33973237,5,0,4,3,5,2,14,3,2,0,3,7,0,6,0,0,4,0,4,5,5,4,5,6,2,0,4,3,4,3
chr1:35470863-35479212,4,4,0,0,4,2,5,6,0,2,3,4,4,4,3,2,0,4,2,4,5,3,4,3,0,0,3,0,3,3
chr15:65752379-65761438,8,2,4,2,4,6,3,4,6,5,0,9,6,2,5,3,4,2,3,7,2,3,6,2,0,3,3,2,5,10
chr4:139137630-139139497,3,7,2,0,0,3,9,0,2,4,4,4,9,4,4,7,2,3,5,0,2,2,4,3,0,3,2,0,6,12
chr9:83659780-83686155,4,2,0,2,2,4,0,0,2,2,4,0,0,0,3,0,3,0,3,3,2,0,2,3,0,3,3,2,2,3
chr6:42592151-42594304,2,3,5,2,6,12,10,4,0,6,5,4,3,6,2,9,5,4,6,5,9,5,3,2,11,4,3,4,4,8
chr12:29338531-29341816,0,0,2,0,0,2,0,0,0,0,3,2,0,0,0,2,2,0,2,4,0,2,3,2,2,3,0,3,4,3
chr4:94573351-94586444,14,14,0,11,13,14,21,0,16,9,21,21,15,9,5,16,15,10,9,21,17,20,12,16,12,22,13,10,13,10
chr2:183128287-183130545,3,0,2,3,0,3,5,5,5,0,0,5,7,4,2,5,2,2,3,5,0,2,10,2,0,4,2,3,0,6
chr17:61919400-61925099,0,3,0,0,0,0,2,4,0,0,3,0,3,2,2,2,2,0,3,5,0,5,6,4,2,0,0,0,2,4
chr9:96522506-96565483,3,2,4,4,6,6,4,3,7,6,0,5,5,5,0,4,2,4,2,5,3,4,0,5,2,5,3,0,3,6
chr14:73147795-73173707,6,8,3,10,12,4,6,11,3,12,6,11,7,7,5,9,8,0,9,5,5,6,16,8,5,9,11,2,6,18
chr3:172247533-172251541,14,15,21,4,28,28,75,30,22,11,30,23,21,20,22,37,18,24,35,37,28,33,35,35,22,41,31,36,34,24
chr9:37424845-37426654,13,8,7,17,21,14,26,13,12,9,15,19,25,15,17,25,28,11,15,20,15,21,20,10,7,26,20,22,15,21
chr1:151166934-151167414,4,2,2,2,4,4,7,2,0,0,5,4,2,3,3,2,6,5,5,6,3,6,4,4,0,4,4,0,4,9
chr19:29971193-29986417,0,7,0,4,5,5,4,4,4,2,3,3,3,2,3,0,0,0,0,2,2,2,5,4,2,2,0,3,4,2
chr4:51863437-51899378,4,5,0,0,4,4,2,0,3,3,0,2,7,3,0,5,3,2,2,4,2,2,3,0,2,2,0,2,3,7
chr1:93567279-93567851,4,3,3,3,5,0,2,0,0,2,2,2,3,0,0,0,0,0,4,0,0,0,3,0,3,4,0,0,2,2
chr17:29684563-29703062,3,3,4,4,5,6,7,6,4,3,5,6,5,8,0,4,4,3,2,6,0,4,6,3,6,3,5,0,2,3
chr4:127921524-127939997,5,11,8,8,3,7,15,0,3,6,7,8,9,6,4,16,7,0,7,9,0,5,8,10,2,5,2,3,6,6
chr9:86305192-86310017,7,10,12,8,21,15,19,11,14,8,16,16,13,9,10,22,11,12,12,8,12,9,25,7,11,25,15,9,9,21
chr1:180984677-180993425,11,2,7,10,9,6,15,7,5,0,10,7,3,8,5,3,10,0,6,8,8,0,11,11,9,8,8,10,10,8
chr1:13778418-13782831,5,3,4,3,2,2,7,3,5,0,5,3,3,7,3,2,6,0,8,3,0,2,4,0,2,3,2,5,2,4
chr2:44209210-44218537,7,2,4,0,8,9,5,6,6,0,7,10,4,8,5,4,4,2,3,5,3,2,6,5,2,5,0,3,6,7
chr18:9931810-9937066,3,7,2,3,4,2,5,7,5,4,10,6,4,9,0,6,6,5,6,7,3,3,6,2,3,9,4,4,3,12
chr2:120073178-120078581,8,4,5,0,3,11,6,4,3,7,5,8,6,3,6,11,5,2,8,5,2,4,6,3,5,3,10,9,4,11
chr18:9195551-9221999,6,3,0,2,4,7,6,2,5,6,6,10,8,7,5,5,0,2,3,6,5,6,5,9,0,9,4,7,6,11
chr2:169872236-169878574,5,2,0,0,3,4,3,0,2,2,0,5,0,4,0,3,6,2,0,5,4,0,2,4,0,4,2,3,2,5
chr10:68644698-68647005,0,2,2,3,2,2,4,0,6,0,2,4,4,3,4,0,3,4,2,3,5,0,2,5,0,2,0,0,3,4
chr22:33761371-33856802,0,3,2,0,0,0,5,0,2,2,0,6,4,4,2,3,0,0,0,3,3,2,0,3,0,2,0,2,0,0
chr7:22291175-22318037,29,28,11,19,23,33,25,17,32,11,25,20,29,14,6,29,33,8,27,32,17,7,17,20,20,17,34,12,25,38
chr2:24563904-24584560,0,0,4,0,0,2,2,3,0,5,3,0,0,0,0,3,2,2,3,4,0,0,4,0,3,3,0,0,2,3
chr8:67118248-67137603,0,0,0,0,4,4,5,0,3,2,2,3,2,0,0,0,0,0,0,2,3,0,0,4,0,2,2,2,2,4
chr3:155833468-155842619,3,6,4,4,0,4,4,2,2,0,2,7,4,0,7,2,3,3,4,3,2,3,5,2,2,12,3,3,3,4
chr3:57242856-57248351,3,2,2,2,5,7,3,0,7,2,0,3,3,6,4,7,0,4,0,3,3,2,8,4,2,6,0,6,5,2
chr5:38523419-38530666,7,5,6,10,10,23,15,7,11,8,9,18,12,8,15,19,7,7,5,5,12,7,5,9,5,14,7,5,10,17
chr2:161179614-161204793,0,0,2,2,2,4,0,0,2,0,2,2,4,2,0,4,6,4,8,0,2,0,3,3,0,0,2,0,2,5
chr16:83906987-83912367,2,3,0,3,0,6,2,2,4,0,4,3,6,2,0,0,0,0,3,8,0,3,3,0,2,5,6,4,0,3
chr19:52282111-52283413,3,3,5,4,8,9,8,0,2,4,12,4,3,7,2,5,9,7,7,7,2,3,5,3,4,12,5,0,4,8
