ID,X1032245.T_bwa.ciri2,X1039868.T_bwa.ciri2,X1042353.T_bwa.ciri2,X1042745.T_bwa.ciri2,X1043773.T_bwa.ciri2,X1045386.T_bwa.ciri2,X1045549.T_bwa.ciri2,X1046191.T_bwa.ciri2,X1046287.T_bwa.ciri2,X1046349.T_bwa.ciri2,X1046499.T_bwa.ciri2,X1047291.T_bwa.ciri2,X1047831.T_bwa.ciri2,X1047912.T_bwa.ciri2,X1048720.T_bwa.ciri2,X1049983.T_bwa.ciri2,X1050700.T_bwa.ciri2,X1051316.T_bwa.ciri2,X1054390.T_bwa.ciri2,X1056166.T_bwa.ciri2,X272577.T_bwa.ciri2,X451368.T_bwa.ciri2,X477022.T_bwa.ciri2,X515975.T_bwa.ciri2,X522638.T_bwa.ciri2,X548142.T_bwa.ciri2,X649867.T_bwa.ciri2,X685749.T_bwa.ciri2,X843725.T_bwa.ciri2,X99272.T_bwa.ciri2,CircRNACount.1032245.T,CircRNACount.1039868.T,CircRNACount.1042353.T,CircRNACount.1042745.T,CircRNACount.1043773.T,CircRNACount.1045386.T,CircRNACount.1045549.T,CircRNACount.1046191.T,CircRNACount.1046287.T,CircRNACount.1046349.T,CircRNACount.1046499.T,CircRNACount.1047291.T,CircRNACount.1047831.T,CircRNACount.1047912.T,CircRNACount.1048720.T,CircRNACount.1049983.T,CircRNACount.1050700.T,CircRNACount.1051316.T,CircRNACount.1054390.T,CircRNACount.1056166.T,CircRNACount.272577.T,CircRNACount.451368.T,CircRNACount.477022.T,CircRNACount.515975.T,CircRNACount.522638.T,CircRNACount.548142.T,CircRNACount.649867.T,CircRNACount.685749.T,CircRNACount.843725.T,CircRNACount.99272.T
chr5:139363759-139364743,2,0,0,2,10,2,3,7,4,0,9,0,3,3,3,3,4,0,7,0,4,0,0,4,6,5,9,7,3,2,2,1,0,2,7,2,1,4,4,1,7,0,3,2,3,3,4,0,6,0,3,1,1,4,4,1,6,5,3,2
chr13:42285986-42308609,3,0,4,4,6,10,0,4,2,4,0,6,2,8,2,2,3,2,3,8,3,2,2,0,6,2,2,5,0,2,3,0,1,2,3,5,0,4,2,3,1,4,1,4,2,1,2,2,1,6,2,1,2,0,4,1,2,2,1,1
chr1:155676548-155679512,37,29,36,5,17,32,4,25,28,17,8,23,17,11,15,11,31,24,18,22,6,21,11,20,16,40,21,20,42,36,13,12,17,2,9,15,1,7,13,6,5,7,5,5,5,8,12,7,6,2,3,9,6,10,9,10,3,4,23,17
chr7:677229-711527,31,3,6,9,4,0,0,15,6,13,6,11,5,18,5,3,8,3,5,6,4,6,4,4,5,0,15,5,12,0,16,1,3,5,2,0,1,9,3,9,5,7,4,7,5,3,6,2,2,4,2,4,2,1,5,1,9,1,6,1
chr18:47865059-47896809,9,10,0,3,10,8,7,0,2,0,3,2,5,12,4,7,4,17,5,10,0,8,2,3,3,7,0,5,10,15,6,6,1,1,4,5,3,1,1,0,3,1,4,6,3,2,3,7,3,6,1,6,1,3,2,6,1,3,5,11
chr5:145796442-145826200,13,5,23,22,50,16,8,3,5,11,23,10,12,25,9,11,16,24,40,5,6,21,13,10,16,8,9,19,12,14,8,3,19,17,36,11,5,2,3,6,12,7,9,17,6,7,11,17,27,4,4,15,10,5,10,4,8,16,10,8
chrX:131749306-131794466,6,3,21,99,8,5,4,3,2,0,0,2,13,12,14,0,3,11,0,2,2,8,21,0,22,10,7,0,0,0,4,3,15,83,5,5,2,3,2,0,1,2,13,8,11,0,3,8,0,2,2,6,15,0,18,5,5,0,0,0
chr3:9750945-9751949,7,0,2,0,4,2,3,4,3,2,3,0,2,3,0,0,5,2,6,0,0,4,0,0,2,3,0,5,9,0,4,0,0,1,2,2,3,4,2,1,2,0,2,2,0,0,5,1,4,1,0,4,1,1,1,2,0,4,7,1
chr1:224952670-224974153,5,4,7,2,3,2,4,5,3,0,0,2,4,2,4,0,3,3,0,3,0,2,0,0,0,2,0,3,6,20,2,2,3,2,2,1,4,4,1,0,1,2,4,0,4,0,2,3,1,1,1,0,0,0,1,2,0,2,4,12
chr15:63532647-63563008,14,8,6,10,8,7,5,5,5,9,4,8,13,2,4,5,16,7,5,6,3,9,4,11,3,4,3,5,2,10,6,5,3,8,4,2,4,3,4,7,3,5,6,2,4,2,14,6,3,5,2,7,4,6,3,3,2,4,2,6
chr7:158788004-158799072,5,0,17,6,12,11,6,7,6,5,9,11,11,14,0,6,10,10,6,4,9,6,4,9,3,4,13,12,10,15,3,1,9,3,7,4,4,4,0,3,3,8,4,7,1,1,7,7,4,3,4,4,3,3,1,0,5,6,4,11
chr1:65364635-65366196,3,0,2,0,10,5,0,4,0,2,5,3,0,0,3,4,0,0,6,0,0,0,2,0,7,5,2,5,3,0,2,0,2,0,8,4,0,4,1,2,3,3,2,0,1,4,0,1,5,1,0,0,1,0,7,3,2,2,1,1
chr6:4891713-4892379,28,4,3,10,8,17,0,8,9,5,12,15,0,5,6,4,18,2,11,16,13,17,7,11,0,14,5,9,14,6,20,2,3,6,5,12,0,6,6,3,10,12,1,4,5,3,16,2,3,9,10,1,5,8,0,1,5,7,11,3
chr15:65178934-65180204,2,3,0,0,2,2,0,0,2,0,2,0,0,2,2,0,4,0,3,3,0,2,3,2,2,4,0,8,3,2,2,3,0,0,2,2,0,0,1,1,1,0,0,2,2,1,4,0,3,3,1,1,2,2,2,4,0,7,3,1
chr18:9182382-9221999,20,12,13,13,16,12,9,7,11,14,9,15,12,19,9,9,17,8,13,12,18,12,23,13,9,23,9,37,15,25,14,8,8,9,12,9,7,6,8,11,5,13,10,19,6,1,13,6,7,10,2,1,17,9,9,1,8,1,11,19
chr7:24623666-24650712,4,0,12,7,4,3,0,3,0,3,0,6,2,12,3,3,6,3,2,0,0,2,5,2,7,2,0,6,5,0,3,1,9,5,3,2,0,2,1,3,1,4,2,10,3,2,5,3,2,1,0,1,3,2,7,0,0,3,4,1
chr2:45546732-45562756,7,3,9,11,5,16,2,2,3,3,15,5,4,8,3,6,6,0,4,5,4,2,4,3,6,8,4,6,4,6,4,2,7,9,3,13,2,2,2,2,10,5,3,7,3,3,4,0,4,3,4,1,3,3,4,3,3,5,3,4
chr7:152309966-152315338,12,7,5,3,9,5,3,0,5,12,11,9,8,7,3,5,14,4,7,3,6,3,4,3,5,4,3,9,0,7,9,7,2,2,7,5,3,0,4,9,9,9,7,6,3,5,12,4,4,3,5,1,4,3,5,4,3,7,1,6
chr1:45640210-45642499,11,3,3,2,6,4,4,5,4,3,7,5,3,4,0,0,8,2,6,7,0,6,4,5,2,5,6,10,7,4,8,3,3,2,3,4,3,5,2,3,6,4,2,2,0,1,3,1,5,5,0,3,3,3,1,3,5,8,5,4
chr14:103778745-103797518,8,7,6,12,14,0,8,3,4,7,3,5,7,5,3,8,8,9,10,7,3,0,6,3,0,5,3,4,5,4,3,6,3,8,11,0,7,2,2,4,3,4,3,5,1,4,6,7,10,7,3,0,5,1,1,4,1,3,3,4
chr9:131436620-131439061,3,2,4,0,5,3,0,3,4,2,3,4,4,2,3,0,0,3,2,3,0,0,2,0,3,7,5,3,5,2,3,1,4,1,5,3,0,2,2,0,3,3,4,1,2,1,1,2,2,4,1,0,1,0,3,6,3,3,2,1
chr11:96091892-96093517,13,4,5,5,11,16,3,12,10,4,10,12,4,3,10,2,9,3,8,8,5,8,4,3,10,7,5,9,9,9,9,2,5,4,9,15,1,11,6,4,9,10,2,3,8,2,9,2,2,5,4,8,4,3,7,5,4,5,8,6
chr3:129827803-129832826,6,3,3,4,0,3,0,9,3,3,6,6,8,3,0,2,7,2,6,0,2,2,4,2,2,7,7,8,6,3,3,3,2,2,1,3,0,5,2,1,2,3,3,2,0,0,3,2,3,0,1,1,1,2,2,5,5,5,4,1
chr22:21805850-21807846,2,0,3,2,2,0,0,2,3,2,0,2,3,0,0,0,4,2,2,3,0,3,2,0,2,0,0,0,3,2,2,0,3,2,2,1,1,2,3,1,0,2,3,0,0,0,4,2,1,3,0,3,2,1,1,1,1,0,2,2
chr2:48328561-48346751,2,0,2,9,0,5,0,0,2,3,2,2,4,0,2,0,5,0,0,2,5,0,6,0,3,5,0,4,3,0,1,0,2,9,0,3,0,0,2,3,2,2,3,1,1,1,5,1,1,2,5,0,6,0,3,3,0,3,2,1
chr14:39276934-39279537,8,0,2,6,3,0,2,3,6,0,8,2,0,3,2,3,0,3,0,2,0,4,0,4,5,6,4,3,0,0,6,0,2,3,1,1,2,3,1,1,5,2,1,2,2,2,0,2,0,0,0,4,0,4,4,2,3,3,1,0
chr8:47396376-47407961,9,5,25,17,17,18,4,14,13,14,9,13,16,12,8,10,16,8,17,9,7,13,16,8,7,8,15,17,20,14,9,3,18,14,2,15,3,11,12,14,7,11,14,11,7,9,12,8,10,6,6,10,13,8,6,5,8,13,17,14
chr1:26257597-26259802,3,2,2,0,3,0,0,4,3,2,3,0,2,3,4,2,4,0,0,0,0,0,0,0,5,0,3,6,0,3,2,2,2,0,3,1,0,4,3,1,3,1,2,1,4,2,3,0,1,0,1,1,1,0,5,0,2,5,0,2
chr7:100812747-100813208,24,14,15,12,16,13,8,10,11,9,13,30,15,20,9,11,44,14,13,24,7,18,11,4,20,22,22,53,19,6,18,8,11,6,11,10,3,9,7,8,12,17,7,14,7,9,35,11,11,20,6,15,9,2,16,12,15,37,16,5
chr3:31876433-31879830,3,0,0,5,2,5,0,5,2,5,0,9,5,4,2,3,14,5,3,6,0,0,3,0,2,2,0,3,0,0,2,0,0,3,1,3,0,3,2,3,0,6,4,3,1,1,12,4,3,3,0,0,2,0,1,2,0,2,1,1
chr6:75702645-75703072,13,2,9,6,8,17,5,2,7,9,9,4,12,2,12,4,5,6,11,5,4,7,8,0,7,14,4,9,14,8,9,2,8,3,1,15,4,2,4,8,8,3,10,1,10,4,2,6,10,1,3,6,7,0,6,12,4,7,14,8
chr8:668598-674047,0,0,4,0,3,6,0,4,10,3,5,0,2,24,0,2,3,5,4,0,0,3,0,0,0,6,0,2,3,0,1,1,2,0,1,5,0,2,7,3,5,0,2,19,0,2,2,5,2,0,1,3,0,1,1,4,1,0,3,0
chr7:92213195-92226682,2,2,5,0,4,2,0,0,2,4,4,3,0,8,0,2,3,3,2,4,0,0,2,0,4,0,2,2,0,5,1,2,3,0,3,1,0,1,2,3,3,3,1,5,1,2,3,0,2,3,0,1,1,0,3,1,2,1,1,5
chr7:22308339-22318037,10,5,33,16,19,16,3,6,10,29,12,16,9,19,10,10,12,3,22,5,5,10,4,4,8,8,20,14,13,8,8,4,20,15,14,10,2,5,4,20,6,9,5,14,7,7,6,3,14,3,4,7,1,1,7,3,9,10,8,7
chr20:56381433-56386533,0,5,10,15,14,8,0,3,3,8,4,12,4,8,4,3,10,3,5,2,3,2,0,2,6,6,4,3,0,4,0,3,8,9,8,4,1,2,3,7,1,10,4,5,3,3,7,2,5,2,2,1,0,2,4,4,2,2,0,2
chr9:14146689-14179780,4,3,0,0,2,8,0,2,7,0,2,3,0,2,2,2,5,2,3,0,0,2,5,0,3,0,0,7,0,4,2,2,0,0,1,5,1,0,3,0,1,2,0,2,2,2,4,2,2,0,0,2,5,0,2,0,1,6,1,2
chr15:69210316-69261329,2,0,2,4,5,3,3,3,2,4,4,2,9,6,6,2,10,0,0,0,2,0,4,0,2,0,0,0,10,0,2,1,1,3,5,2,2,2,1,4,4,2,7,6,6,1,8,1,0,0,2,0,4,1,2,1,1,1,8,1
chr11:73707420-73718718,10,6,16,3,20,11,6,6,17,8,11,8,8,7,5,6,8,17,4,13,3,7,9,6,7,18,5,13,9,8,10,5,14,1,17,10,4,4,14,4,10,9,6,5,5,4,6,13,3,9,1,4,7,4,5,15,4,10,7,7
chr2:26364302-26375148,2,0,5,2,4,2,0,2,4,3,2,2,4,4,5,3,3,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,2,1,4,2,1,2,3,1,0,2,2,4,3,0,2,1,1,1,0,0,2,1,2,0,2,2,2,2
chr4:150761783-150808398,5,2,5,3,8,2,4,0,3,3,5,0,3,9,5,2,5,5,3,0,0,5,4,0,10,5,2,3,0,2,2,1,3,1,4,1,1,1,2,1,2,0,3,4,3,2,3,1,3,1,1,3,1,0,7,3,2,1,1,1
chr8:37877109-37877551,14,12,9,8,10,17,5,3,13,15,12,2,6,19,7,8,11,4,22,11,2,5,11,10,12,12,5,16,10,11,12,12,7,7,9,13,4,3,9,10,11,2,6,15,6,7,8,4,18,8,1,5,8,10,11,10,5,15,10,8
chr17:77402059-77402703,12,3,0,4,5,4,0,3,0,3,6,4,7,0,3,0,4,5,3,3,0,0,5,0,3,7,0,4,3,2,11,1,0,3,3,4,1,1,0,2,3,3,5,1,3,0,4,5,2,3,0,1,4,0,3,5,1,4,2,2
chr3:172247533-172251541,25,10,15,7,17,23,9,31,27,12,23,23,8,10,17,6,31,13,20,23,14,21,13,6,19,29,30,18,20,10,18,3,9,5,6,13,6,21,17,10,8,17,4,7,10,4,21,7,14,13,8,1,10,3,11,1,22,12,10,4
chr4:153292982-153296036,4,0,0,2,4,2,0,0,0,0,0,0,2,3,0,0,2,0,3,3,3,5,0,2,5,2,2,0,4,4,5,1,0,2,3,1,1,1,0,0,0,1,1,3,0,0,2,0,3,3,3,4,0,2,3,2,3,0,4,3
chr3:170122591-170129552,4,2,4,4,3,5,0,7,0,3,4,2,4,2,6,2,4,2,0,5,0,6,7,2,2,5,8,4,5,8,3,2,4,3,2,4,0,6,1,3,3,0,2,1,5,2,3,1,1,4,1,5,6,2,0,2,6,2,4,5
chr9:110136127-110138539,3,0,0,2,3,5,0,4,7,2,3,4,0,2,0,2,3,0,2,2,0,0,6,0,0,5,2,3,0,4,2,0,0,1,2,4,0,4,5,2,3,2,1,2,0,2,3,0,2,2,0,0,6,1,0,3,2,2,1,2
chr20:35721740-35725155,5,2,7,4,10,9,0,3,5,4,10,10,2,4,6,6,9,3,2,6,0,4,5,5,4,4,0,8,7,0,3,2,6,4,9,8,0,3,3,4,8,9,1,4,5,5,8,3,2,3,1,2,4,5,4,2,0,6,6,1
chr7:80789306-80810701,8,0,3,3,0,5,3,7,4,3,9,2,2,11,3,0,10,0,9,2,0,3,0,0,0,2,3,0,3,0,5,0,3,3,1,5,1,6,3,1,6,2,1,10,1,0,10,1,8,2,3,1,0,0,0,2,3,0,2,0
chr1:92333391-92380873,6,7,8,5,6,4,4,4,10,7,3,4,4,6,5,7,5,8,6,3,3,6,6,2,3,2,2,9,7,5,3,4,5,2,4,3,3,2,7,4,2,1,4,4,4,6,2,6,5,2,3,3,5,2,3,1,1,7,6,3
chr1:59339958-59378837,23,7,13,9,14,28,3,22,25,13,14,3,21,11,7,5,3,17,15,9,4,12,6,0,29,4,9,30,13,13,14,7,6,8,14,24,2,13,18,10,12,2,17,9,6,3,3,11,12,4,4,7,1,2,25,4,8,1,10,8
chr16:47497399-47515601,19,3,13,17,19,9,8,15,11,13,12,19,9,22,8,14,16,5,12,11,5,15,8,5,5,8,8,8,10,4,11,3,8,15,15,8,8,10,9,11,7,14,5,17,6,14,15,5,5,9,4,12,7,4,4,5,1,8,7,3
chr2:120127688-120175000,6,3,3,2,5,2,0,0,0,5,7,0,2,8,8,6,3,2,3,0,3,4,3,3,7,0,2,0,10,6,5,3,3,2,4,1,1,1,0,4,6,0,1,7,5,4,3,2,1,1,2,2,3,3,5,1,1,0,5,5
chr1:9931891-9934860,17,11,10,5,14,8,8,11,16,5,6,9,5,11,3,12,7,15,16,8,7,18,5,5,12,18,14,19,13,12,13,9,8,4,11,7,6,5,13,5,5,8,3,8,2,9,3,11,11,7,6,11,3,3,10,10,8,16,11,7
chr9:35295696-35313989,7,17,2,8,6,4,3,3,10,2,7,6,7,6,2,4,13,5,10,2,4,17,4,5,4,5,12,10,14,7,3,14,2,6,6,3,2,3,7,1,7,4,6,6,2,3,10,5,7,1,4,1,2,4,3,5,9,6,12,5
chr9:20715322-20740340,4,0,3,4,12,4,0,0,0,0,5,5,4,3,0,2,4,0,2,2,2,2,3,0,3,0,2,3,6,3,2,0,1,1,2,3,0,0,1,1,3,4,2,2,0,1,3,0,2,1,2,2,3,1,1,1,0,2,5,3
chr8:42957094-42964474,4,2,4,3,4,4,3,4,6,2,2,2,0,2,3,0,0,6,6,0,2,0,2,4,0,5,2,4,7,6,3,0,3,2,3,2,2,2,2,1,0,2,1,1,1,0,0,3,5,1,1,0,1,3,2,2,0,3,2,3
chr5:145817894-145826200,9,10,6,10,35,12,3,8,5,13,15,9,14,26,13,13,15,25,16,7,8,25,9,9,14,7,15,10,17,9,3,6,4,6,21,12,1,6,5,10,11,8,10,17,7,7,11,20,11,3,6,17,9,6,9,3,8,6,11,7
chr3:128806372-128807671,3,0,0,2,2,4,5,2,5,2,0,2,2,2,0,0,3,0,2,0,0,0,0,0,2,2,2,2,2,2,3,1,0,2,2,2,4,2,5,1,0,1,2,2,0,0,3,1,2,0,1,1,1,1,1,1,2,2,2,2
chr21:41237513-41257326,6,9,0,0,3,5,3,0,6,5,4,3,8,4,9,3,6,3,0,3,3,3,6,4,3,0,3,8,0,3,5,4,0,0,3,4,2,0,4,5,1,2,5,2,6,2,6,3,0,3,2,2,5,3,3,0,2,4,0,2
chr17:82763965-82781721,8,4,4,6,3,11,0,2,10,5,8,0,11,16,4,5,6,5,3,4,3,5,10,2,3,5,4,4,4,6,6,3,3,4,3,12,1,2,8,3,7,1,9,14,4,3,6,4,3,4,2,4,7,2,3,5,3,3,4,4
chr3:149846011-149921227,42,22,26,17,28,28,9,16,30,21,40,13,15,26,19,24,19,42,27,18,11,19,32,17,28,8,17,32,22,24,33,19,21,15,25,24,7,14,25,16,35,11,13,22,17,1,15,39,19,1,10,15,29,13,26,1,16,1,20,23
chr1:51402435-51408332,5,6,6,6,6,6,2,3,5,5,3,4,3,5,2,0,5,2,5,4,3,4,7,0,2,2,3,7,7,7,5,4,5,6,4,2,2,2,5,3,2,3,3,2,2,0,4,1,3,4,2,4,6,1,2,2,3,6,7,4
chr3:101671130-101672213,4,5,9,2,3,9,0,3,5,4,4,2,0,2,0,2,6,0,0,4,3,4,3,7,3,4,3,9,3,6,2,4,4,2,2,4,0,1,2,2,1,2,0,1,0,1,3,1,0,4,1,4,3,7,2,2,3,4,1,5
chr4:169155480-169156679,6,0,3,0,4,0,0,3,2,0,2,2,2,0,3,0,4,0,4,2,0,3,0,2,0,0,0,2,2,0,4,0,3,0,4,1,0,3,2,0,2,2,2,0,3,1,4,1,4,2,0,3,1,2,1,1,1,1,2,1
chr4:90308244-90313047,7,4,7,17,13,7,2,4,3,9,7,5,5,12,3,0,0,4,4,8,2,6,2,4,7,0,8,22,12,5,5,3,5,13,11,7,0,3,3,7,5,4,3,11,3,0,1,2,3,6,1,4,1,4,7,1,7,2,8,5
chr5:143037196-143057747,10,12,12,9,11,5,2,3,11,4,15,2,4,0,6,10,6,7,3,11,2,18,5,4,11,2,5,8,7,7,5,10,10,9,8,2,0,1,8,4,9,1,2,1,5,7,2,4,0,8,2,10,3,1,9,1,5,3,5,5
chr10:94441896-94474783,3,4,7,0,3,4,2,3,4,0,8,10,3,4,3,0,4,6,3,5,3,4,0,2,4,0,4,0,8,2,3,2,5,0,3,4,2,3,4,1,5,8,3,1,2,1,2,6,3,5,2,2,1,2,4,0,3,1,5,1
chr16:18841565-18845651,2,3,0,4,4,3,0,4,4,5,4,5,3,6,2,2,2,0,3,4,3,7,5,0,6,4,2,6,3,3,2,3,0,2,4,4,0,4,3,5,2,5,2,4,2,2,2,0,3,4,1,6,2,1,6,2,2,4,1,2
chr1:113829592-113834439,6,7,12,0,13,7,2,3,12,12,4,6,0,8,9,4,4,2,10,5,0,5,12,6,5,9,10,20,4,8,5,7,9,1,8,6,1,2,11,8,4,3,0,7,7,2,3,2,6,4,1,2,8,4,2,5,7,15,3,7
chr18:12999421-13019206,5,5,7,9,18,8,7,6,16,12,16,12,26,21,7,18,11,7,13,10,14,18,13,11,3,9,9,28,9,10,1,3,4,8,13,7,6,5,13,9,1,8,19,17,7,2,6,6,7,7,14,1,12,7,3,7,5,1,6,9
chr16:11721577-11736233,0,0,4,0,3,0,2,0,3,3,0,2,3,5,0,2,3,2,2,4,3,0,2,0,2,2,3,2,5,2,0,1,4,1,2,0,0,0,1,3,1,1,2,2,0,2,3,2,2,2,3,0,2,0,1,2,3,0,5,2
chr5:65567513-65572286,2,7,0,0,26,3,0,3,11,2,3,0,0,6,0,5,0,6,3,0,4,0,0,0,0,3,0,8,5,0,2,6,1,0,24,3,0,2,10,2,2,0,1,6,1,4,1,4,2,1,4,1,0,1,1,3,0,7,5,0
chr3:196391813-196403019,46,9,35,18,30,33,20,28,39,27,40,27,13,37,18,8,30,20,30,35,3,27,19,12,32,46,26,25,44,22,22,6,15,11,13,13,9,13,21,11,19,14,4,15,10,4,18,8,13,19,3,17,7,4,22,20,17,11,28,10
chr14:34551714-34554912,12,10,3,0,2,2,0,9,10,4,4,3,3,9,7,9,3,2,6,7,4,3,4,6,3,0,3,26,10,7,11,8,3,1,2,2,0,5,7,3,4,3,2,8,5,5,3,2,5,5,2,2,3,4,1,0,2,17,9,6
chr12:104927973-104928694,0,2,4,2,0,5,2,5,6,7,4,3,7,10,3,7,0,3,6,2,4,11,8,4,2,0,5,0,7,0,0,1,3,2,1,3,1,4,5,4,4,3,5,7,3,6,1,3,6,2,3,7,5,3,2,0,5,1,6,1
chr2:134253095-134254644,3,3,6,11,18,9,3,10,2,6,7,2,9,13,5,4,15,6,6,6,4,5,4,2,11,16,10,19,11,7,2,1,5,11,1,4,1,6,1,4,1,2,5,9,3,1,13,4,5,4,1,4,3,2,9,12,9,1,10,7
chr4:87195324-87195690,16,6,12,13,33,29,8,17,21,10,11,15,18,21,10,8,11,6,16,21,25,16,15,15,20,16,6,25,13,14,10,2,9,11,19,24,7,12,17,8,9,13,17,16,8,4,8,5,13,15,20,12,10,13,15,13,5,12,8,11
chr4:6923373-6924111,4,4,2,0,2,0,2,0,6,2,0,3,4,9,0,0,3,0,4,4,7,2,3,3,4,4,3,2,3,0,2,3,1,0,2,1,1,0,6,2,1,2,4,7,1,0,1,0,4,2,6,2,2,2,3,0,2,1,1,1
chr9:16727797-16738485,6,0,0,0,0,3,0,5,10,4,3,2,0,4,0,2,3,2,0,2,2,0,2,3,0,4,2,5,6,0,2,0,0,1,0,3,0,2,7,3,1,2,0,3,0,1,3,2,0,2,2,1,1,3,0,2,1,3,4,0
chr8:18799295-18804898,0,3,7,0,18,11,0,10,20,4,17,8,9,27,8,13,8,15,12,9,9,26,7,6,0,10,9,10,5,14,0,1,3,0,4,2,1,4,4,3,9,5,5,7,2,5,4,5,1,6,2,10,1,3,0,6,5,7,1,4
chr3:125313308-125331238,8,2,6,7,5,10,3,12,11,8,8,11,8,14,3,6,26,3,5,4,0,7,5,4,6,8,8,18,9,7,7,1,6,7,4,8,2,8,8,4,7,8,7,11,3,5,21,2,4,4,1,6,3,2,4,6,7,12,7,6
chr9:83678441-83686155,10,6,13,11,20,15,7,9,13,7,11,12,15,11,8,6,16,8,8,12,6,3,8,7,11,8,6,13,12,12,4,2,9,6,9,10,3,8,8,3,4,5,6,3,3,4,7,3,4,6,3,1,7,3,8,5,3,10,6,8
chr6:161034259-161049979,6,4,3,9,2,0,2,3,4,2,5,4,5,10,5,3,5,4,2,0,0,6,4,4,4,4,0,2,3,2,5,2,2,8,2,0,1,2,4,2,3,3,1,6,2,1,4,2,2,1,1,4,4,2,2,2,1,1,1,2
chr9:33953285-33963791,23,4,17,17,19,26,6,17,21,4,22,20,8,7,20,12,24,5,14,11,11,14,14,7,25,6,11,14,6,17,8,2,10,11,16,21,3,11,12,3,15,7,7,6,9,6,15,3,9,7,9,9,9,4,18,4,6,12,4,11
chr7:158759486-158764853,32,10,16,18,32,44,10,28,44,28,31,16,12,9,14,19,24,12,25,22,11,21,25,17,22,24,12,25,32,27,22,7,15,15,24,32,8,18,38,18,22,13,10,9,10,16,21,8,18,17,3,15,19,12,17,21,8,18,23,18
chr9:135881633-135883078,60,26,30,38,26,69,37,70,65,44,79,34,31,89,38,52,96,22,33,48,21,33,37,27,38,30,55,80,42,30,37,15,17,22,14,46,23,48,40,20,44,21,18,51,23,24,59,13,18,29,10,18,25,18,27,10,31,40,25,16
chr2:147896301-147899898,17,2,9,18,14,24,6,8,16,21,16,16,12,28,13,8,18,10,9,12,4,7,5,2,25,7,3,28,13,11,11,2,8,16,1,19,6,8,15,17,1,14,10,1,11,1,15,9,1,9,3,4,3,2,1,4,3,3,12,1
chr10:97436417-97437750,6,0,3,3,9,4,0,5,9,3,4,5,0,0,7,5,4,5,6,6,3,4,3,0,6,8,4,8,6,2,1,0,2,3,5,2,0,1,6,0,2,2,1,0,4,3,4,5,1,2,1,1,2,0,2,4,1,3,3,1
chr2:210153495-210154611,10,5,0,2,4,3,2,0,7,3,3,2,6,4,2,2,2,3,2,2,2,7,4,5,3,9,0,11,3,4,7,5,0,2,2,2,1,0,4,3,3,1,2,3,2,1,2,2,2,1,1,6,3,4,2,7,0,8,1,4
chr2:120127688-120175004,9,4,0,6,15,3,4,7,5,11,15,0,9,21,8,4,10,2,11,0,2,6,6,2,7,5,2,5,7,13,5,4,1,3,3,1,4,4,4,6,1,1,1,1,7,3,9,2,10,0,2,3,3,2,7,5,1,1,5,10
chr10:93381219-93389154,5,3,0,0,6,5,3,0,5,4,0,3,2,2,0,4,0,3,2,2,0,4,0,0,3,3,4,0,3,2,5,3,1,1,5,4,2,0,4,4,1,1,0,2,1,4,1,1,1,2,1,3,0,0,3,2,4,0,3,1
chr1:247156406-247159813,48,53,48,111,50,55,36,19,25,67,27,49,57,139,39,40,69,27,62,42,50,74,36,15,63,31,49,55,32,72,33,41,31,91,39,43,28,15,20,44,23,41,40,92,27,27,52,23,43,31,40,55,33,12,51,23,35,37,22,61
chr20:35653528-35659014,5,6,6,6,7,2,2,7,4,2,4,8,12,33,8,3,11,2,6,6,9,3,7,4,6,2,10,12,12,9,2,5,6,5,6,2,1,4,2,1,4,4,10,27,6,2,8,1,4,5,7,1,7,2,4,2,9,11,8,7
chr14:22926133-22927660,11,4,6,4,8,9,4,2,6,5,5,5,4,6,4,4,3,4,4,5,0,5,7,2,3,4,3,15,2,4,7,3,5,3,6,7,3,1,6,6,4,5,3,5,4,2,3,3,3,4,0,1,7,2,3,3,3,12,2,2
chr7:20154193-20161870,0,5,0,5,2,8,2,5,0,0,4,0,9,7,2,2,7,3,0,5,3,3,6,0,10,0,3,2,0,0,1,3,0,4,2,6,2,4,1,0,3,1,8,5,1,2,7,2,1,5,1,3,4,0,6,0,2,1,0,0
chr11:73707420-73718890,4,2,4,7,5,0,3,0,6,3,6,5,6,3,3,0,0,0,3,0,0,5,3,0,2,5,0,2,3,2,2,2,2,6,4,3,2,2,5,3,7,5,4,3,4,0,2,2,3,0,0,4,3,0,2,4,1,4,3,3
chr14:32090502-32094386,23,9,5,4,7,51,11,15,15,19,14,9,21,41,8,9,14,7,14,23,18,15,13,10,16,15,5,37,0,15,13,6,5,3,5,33,9,11,11,16,10,6,12,32,6,6,10,5,7,14,13,7,11,8,12,10,4,1,1,10
chr2:61522611-61526521,16,6,8,10,7,5,4,14,10,10,15,10,6,13,6,5,13,6,11,12,3,10,7,2,7,20,17,8,12,8,10,6,7,7,7,3,2,12,5,7,12,8,6,11,4,3,11,4,8,10,3,7,7,2,7,12,12,8,7,6
chr3:71041328-71053773,15,14,10,6,30,15,2,9,7,5,6,5,13,0,7,0,11,4,12,5,7,11,2,10,5,10,11,14,0,13,9,13,6,6,26,13,1,8,4,3,6,4,12,1,3,1,7,4,11,3,5,8,1,9,3,8,9,7,0,10
